future_irr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
May-2034	6597655.00313826	265829.058900839	167686.87698388	52942.9052599348	59574.1870127703	19239.0185673221	32001.7083763151	2206074.12905294	0	2690004.63297712	798249.582077117
Jun-2034	9907168.48048796	616781.572605473	320358.400055176	116249.3077664	41286.2248625836	66063.9332405953	19233.254985319	3507581.95549286	0	2287286.63782464	568361.739806904
Jul-2034	3743514.63215312	327292.579237247	91866.9714886882	69200.1407069008	35278.3831199229	219075.852451166	13302.4020182513	3628735.1304943	0	616208.299759772	96192.052839849
Aug-2034	1534290.17344411	128096.338142346	30223.0442292668	10556.3073836167	28605.87747477	336747.524475388	10187.7001667921	3735492.18221627	0	419952.11692521	71488.8349556075
Sep-2034	450570.115006925	35301.1668173528	11718.3812396665	3238.96030203536	22643.3039192974	43904.4849265155	7810.03521661229	1022038.82943692	0	183241.314479219	53795.845325068
Oct-2035	146375.028311038	12594.0730103046	12955.0414349394	1713.4297250706	17318.2636825715	133056.638624488	6009.12853154735	199969.514695762	0	118232.109956175	29779.6723211011
Nov-2035	105832.418542046	8985.58554332542	11112.0444497777	1493.01233887711	14175.1281668912	6932.27958818523	5260.23477728951	65471.5294439716	0	97209.1098699922	24161.2153950357
Dec-2035	457946.946596576	35074.9237052124	172125.660397106	17282.8904627201	58048.0507595453	0	55252.4892824725	90391.8770056915	0	300510.338824598	67993.4488398164
Jan-2035	452603.010213661	45837.5435959431	123572.573640327	16815.3831706016	71753.6230047597	0	37416.4674867676	0	0	252441.067365451	72466.5675227978
Feb-2035	3509097.62505	299962.140270264	953305.595191547	195706.245586307	172703.088035904	0	164952.179894543	0	0	1798654.15749926	369088.480063456
Mar-2035	1911330.1331266	70439.1166720589	97245.8247238807	25756.8130257621	80574.8898686661	0	30459.673246164	0	0	413234.340745388	118310.176273285
Apr-2035	2673519.59126362	48998.5496252334	38655.8901215825	7212.40193169942	37409.8626978049	39924.7534673762	17694.4946343312	62686.7318161548	0	300649.636454224	76872.7769343321
May-2035	3906078.25572269	75876.1013598954	45488.6748971392	9589.50002875294	32525.6994086918	116149.987148334	35718.795223058	1366870.45765897	0	475148.821030439	88692.8096311253
Jun-2035	3350268.62955828	133348.448617632	109203.636866118	22792.3613038284	30475.7959347785	162181.551594515	14305.1626025438	1889638.26169756	0	544243.861942621	95835.8719676725
Jul-2035	1346570.33863079	111274.474318906	71391.7789213451	23154.6352800995	26362.0163021606	255647.122481166	10622.1450143596	1312075.93206906	0	380939.381002379	67676.9747251545
Aug-2035	501317.974025684	39334.4720268035	24440.4685949196	3735.29845444147	24120.8347519675	295105.427200178	13590.7142426093	1914259.645456	0	253373.004471416	55822.7411583531
Sep-2035	273432.091622699	20493.5183543493	10805.0154111084	2266.33481048362	16392.6796186937	265359.195477228	4804.26941653984	466538.492513451	0	130927.146960965	38973.1419111141
Oct-2036	146375.028311038	12594.0730103046	12955.0414349394	1713.4297250706	17318.2636825715	133056.638624488	6009.12853154735	199969.514695762	0	118232.109956175	29779.6723211011
Nov-2036	105832.418542046	8985.58554332542	11112.0444497777	1493.01233887711	14175.1281668912	6932.27958818523	5260.23477728951	65471.5294439716	0	97209.1098699922	24161.2153950357
Dec-2036	457946.946596576	35074.9237052124	172125.660397106	17282.8904627201	58048.0507595453	0	55252.4892824725	90391.8770056915	0	300510.338824598	67993.4488398164
Jan-2036	452603.010213661	45837.5435959431	123572.573640327	16815.3831706016	71753.6230047597	0	37416.4674867676	0	0	252441.067365451	72466.5675227978
Feb-2036	3509097.62505	299962.140270264	953305.595191547	195706.245586307	172703.088035904	0	164952.179894543	0	0	1798654.15749926	369088.480063456
Mar-2036	1911330.1331266	70439.1166720589	97245.8247238807	25756.8130257621	80574.8898686661	0	30459.673246164	0	0	413234.340745388	118310.176273285
Apr-2036	2673519.59126362	48998.5496252334	38655.8901215825	7212.40193169942	37409.8626978049	39924.7534673762	17694.4946343312	62686.7318161548	0	300649.636454224	76872.7769343321
May-2036	3906078.25572269	75876.1013598954	45488.6748971392	9589.50002875294	32525.6994086918	116149.987148334	35718.795223058	1366870.45765897	0	475148.821030439	88692.8096311253
Jun-2036	3350268.62955828	133348.448617632	109203.636866118	22792.3613038284	30475.7959347785	162181.551594515	14305.1626025438	1889638.26169756	0	544243.861942621	95835.8719676725
Jul-2036	1346570.33863079	111274.474318906	71391.7789213451	23154.6352800995	26362.0163021606	255647.122481166	10622.1450143596	1312075.93206906	0	380939.381002379	67676.9747251545
Aug-2036	501317.974025684	39334.4720268035	24440.4685949196	3735.29845444147	24120.8347519675	295105.427200178	13590.7142426093	1914259.645456	0	253373.004471416	55822.7411583531
Sep-2036	273432.091622699	20493.5183543493	10805.0154111084	2266.33481048362	16392.6796186937	265359.195477228	4804.26941653984	466538.492513451	0	130927.146960965	38973.1419111141
Oct-2037	126609.515294041	6476.43659403288	7505.5332332617	713.228123198699	6317.76751899381	0	2268.56356528384	140154.36566212	0	73599.4787323373	13988.451170457
Nov-2037	457709.533881951	35110.266423945	87556.1693470491	5102.10560875569	31449.8844357014	0	47985.6424519952	0	0	183470.348425863	31967.6265334894
Dec-2037	699538.730464846	62878.7708278722	280510.792289458	47116.1207608361	163379.132920679	0	74771.9315394016	0	0	280728.969307666	110113.497625892
Jan-2037	681080.624748166	70938.4048043749	168647.572946282	37922.9447316092	145226.963720979	0	69274.7303009009	0	0	313894.095717532	128396.088623045
Feb-2037	350947.04047524	41437.5758314761	66794.8620696452	21418.6451363643	105483.057231949	0	28706.8371675979	0	0	165184.630892431	92677.4177339558
Mar-2037	781382.990185214	70702.4367558366	169853.620776355	57577.6647166582	267009.113088765	0	88563.1752392342	0	0	344009.030969204	287542.986766408
Apr-2037	1753075.26196037	83818.8421386992	109623.810335775	47961.9192859588	98150.0629609148	0	43071.7662809193	10118.8216949726	0	457764.800640535	218191.325666149
May-2037	4553080.79387954	96817.1881455182	108039.56813847	29845.4132495212	51647.848967833	53475.4939847098	24487.7245389905	2596148.98216091	0	838180.102010662	279222.758957874
Jun-2037	7803420.01933903	321105.834016849	174341.636894	28924.5633098264	37612.8085456808	60448.7975265507	16382.767628993	3063458.70322055	0	1395036.73034792	385993.528996451
Jul-2037	4871570.27372001	459153.041284361	160653.237996382	87310.3090121144	32765.6376198972	288642.424134074	10766.7661848855	2081136.13367257	0	883579.214088224	105324.77201863
Aug-2037	1067261.44155739	93919.7564262112	27296.9130627555	4866.2299092111	26661.3232476238	245962.356759967	7237.49400471452	2125114.76240612	0	321086.547773315	71744.0639905323
Sep-2037	427484.440359284	37187.3349092314	10555.4343993486	2907.25748112438	21382.5469358583	118076.826279709	4697.52327439453	617443.404087645	0	172329.520710433	54454.266247028
Oct-2038	220943.821522303	25004.0876768899	5476.47479334744	1951.02721248112	17961.9858786275	4918.19557386452	3040.47452295089	157382.258363664	0	121833.826769513	45232.4639877466
Nov-2038	866943.76294198	71825.5453854028	297209.118574365	23315.7619428358	84428.6002940097	0	95843.6405223694	44523.8623170391	0	413168.757597234	100428.926109899
Dec-2038	1745340.93709211	140016.623521278	494403.959122047	146850.85353559	304541.518864894	0	119482.061232491	0	0	754195.927101929	270930.028887607
Jan-2038	1161183.34273099	105744.261097043	172143.570856983	87211.9298788055	299300.689573226	0	67008.4945332644	0	0	534899.265265335	336009.918060049
Feb-2038	1088140.56744307	103883.730265559	124278.658860792	56087.268371301	213038.331534737	0	60407.0658908195	0	0	605638.793712036	358067.809442533
Mar-2038	3134906.86229847	254124.970446543	269655.500283564	128387.740642792	359994.598438724	0	113001.689054986	0	0	2148304.85127269	962361.369508845
Apr-2038	4256632.60974642	399314.945843489	490258.587728764	207802.498362816	720435.936650957	0	122428.883299046	0	0	2751459.47558817	1167401.6794407
May-2038	5862942.34759944	259025.645202096	217875.132523361	65324.8010849716	107330.816291666	43682.2932351483	33731.8748263131	1240577.12787821	0	2371358.57015777	809659.784899916
Jun-2038	10640004.8579849	526240.172827361	286073.49528038	103879.831109335	52044.0209850879	212510.944573909	17608.6774028916	2903546.27531961	0	2927703.02332186	760624.365955316
Jul-2038	7496588.49596942	719815.71513668	159182.012386622	124918.234855501	40045.7212428324	365526.521525884	11922.6592867846	1457327.96163915	0	1977673.42146101	122137.654342218
Aug-2038	2660456.48907696	297644.83102483	61768.9246206377	39774.5341646805	38801.4812219948	247025.700438502	13363.9450013825	1232658.24518813	0	973894.976656596	92236.3405917277
Sep-2038	578942.196224921	45139.2303694508	17231.0026238542	4099.16901298831	28430.3193469396	7339.8364707295	9346.56121281718	753556.544328229	0	248413.407439	69125.7302078379
Oct-2039	274022.512984153	31627.5677135937	9297.49883926142	2821.10725141556	23232.1033743069	2441.4760603542	5873.27208997047	205083.989069753	0	156294.05440843	53666.1893936127
Nov-2039	212219.203731559	24196.4406982958	16671.5778920174	2439.62873681504	24286.0093928698	23743.5334558204	6762.97871317504	0	0	153331.166028961	45166.4635983619
Dec-2039	602782.610367973	49274.0808513102	208754.984728901	20085.2681146847	112405.496274692	0	78651.7429284918	0	0	401428.201864719	98242.585071932
Jan-2039	358166.003119656	43222.0658204297	86552.2463512522	23755.0770279407	88280.7690005015	29902.9032231663	33023.5937568057	0	0	240205.522805701	88126.8288338932
Feb-2039	1402080.61644056	76046.0514834811	514804.332001315	126957.384846572	619266.097614392	25915.9292693737	296551.893818751	0	0	953960.746974923	386019.828844417
Mar-2039	2166040.90873625	192840.69911405	271863.005066892	137153.692063314	410623.024541256	6350.02981879676	102164.001488478	0	0	1623270.62309036	597865.130280496
Apr-2039	3112837.40557011	169376.003375031	144788.590102407	50366.1380981327	84447.9992978206	0	32771.6095188694	896662.140103672	0	1212521.02874217	335827.658668188
May-2039	6543969.73556688	237431.859496897	161306.458967894	63146.8318182337	51445.4429415443	54206.1442736847	24386.4577669121	1556240.9162445	0	1838417.9197634	501672.6407822
Jun-2039	6601363.53425485	261027.001296212	57606.5736527249	43710.8814874163	40784.1078090493	185293.433832236	16492.3592323455	3321556.36943713	0	917772.614973528	152760.48737151
Jul-2039	2141019.78926508	159876.247113144	27691.7911774327	9014.26120202554	33586.7295325443	211673.07488133	12105.2569221665	1861263.24464618	0	474423.050164025	85750.452076471
Aug-2039	665123.496215078	51345.4352826776	13569.1705558969	3798.73016031623	27139.7720869784	199109.03013524	9231.00946662929	1587955.9687329	0	238485.092465091	65653.2275297494
Sep-2039	285997.034502742	28798.5544251192	6854.5163856043	2449.38801648891	21882.2252141558	220419.004612601	6879.65747174786	950250.819885434	0	142750.033759899	50333.4857755257
Oct-2040	1112039.26701747	98813.741909645	29948.6840625245	18625.8240251285	28845.9928975954	67932.2456468791	16268.695457128	400858.462218269	0	272565.589977212	60851.7824151844
Nov-2040	432634.930730259	50645.1458521522	31167.7245956647	6094.01561916597	32472.5085153271	15755.1999471072	16432.8036605418	48873.2733053123	0	255522.235717175	64153.1127519216
Dec-2040	301707.150086464	37805.5520461001	20434.1927617963	4735.37107381981	25599.923860744	5844.81180183024	10663.6291811222	75606.3567458104	0	203712.434437202	52195.3618839064
Jan-2040	1354101.71341812	122800.159950661	602633.807958409	158476.156357405	284127.587073784	0	149009.585103978	0	0	734908.471217858	274737.765332648
Feb-2040	4854648.80059793	436732.840728414	1010278.46923087	468087.042897997	2192118.87501422	0	505638.706549779	0	0	3226591.29170738	1633302.02670909
Mar-2040	883540.123030249	122197.370599475	157453.136133303	50904.1118673666	211332.523287004	0	56240.9367528373	0	0	626908.261181233	210640.771782931
Apr-2040	2997962.177602	166343.130863737	148720.684133135	60742.263093045	132804.667603707	0	51906.8303832542	141261.815782414	0	1531781.58358897	420743.867053884
May-2040	6597655.00313826	265829.058900839	167686.87698388	52942.9052599348	59574.1870127703	19239.0185673221	32001.7083763151	2206074.12905294	0	2690004.63297712	798249.582077117
Jun-2040	9907168.48048796	616781.572605473	320358.400055176	116249.3077664	41286.2248625836	66063.9332405953	19233.254985319	3507581.95549286	0	2287286.63782464	568361.739806904
Jul-2040	3743514.63215312	327292.579237247	91866.9714886882	69200.1407069008	35278.3831199229	219075.852451166	13302.4020182513	3628735.1304943	0	616208.299759772	96192.052839849
Aug-2040	1534290.17344411	128096.338142346	30223.0442292668	10556.3073836167	28605.87747477	336747.524475388	10187.7001667921	3735492.18221627	0	419952.11692521	71488.8349556075
Sep-2040	450570.115006925	35301.1668173528	11718.3812396665	3238.96030203536	22643.3039192974	43904.4849265155	7810.03521661229	1022038.82943692	0	183241.314479219	53795.845325068
Oct-2041	1800176.80185577	186093.07857758	172858.616773174	58616.870287873	51566.4780662306	73264.1717214408	65598.0036080451	400286.918114571	0	511305.727096335	84400.1104996224
Nov-2041	591154.874456029	59806.3306170576	67689.8927999591	12923.7418921988	53296.2249538734	1936.81966517662	16899.4011653773	161659.881386742	0	356600.739937525	87017.7608142907
Dec-2041	11406618.3206364	1112038.36457205	2026583.22044055	756066.206133889	1477904.90089962	1589.22390467218	535152.386403039	88374.6684380745	0	6823982.65121256	2359808.46590448
Jan-2041	4208103.10348813	445536.224616621	1003910.76756587	399442.529290713	1514339.96316068	4737.5442687585	465724.660960665	0	0	2676757.83176989	1188741.93907963
Feb-2041	9486054.17746134	891697.953241619	1308220.22239331	648636.197143667	2563407.22186068	5969.51538021786	879293.894393938	0	0	6677219.00109664	2625394.92590932
Mar-2041	3831246.14749972	312176.312309345	602101.750434683	354813.977986693	2177624.07037494	3427.08463393166	731730.835361437	0	0	2509523.83561931	1500166.5433435
Apr-2041	10645043.1751075	1015258.2288892	1250827.21198259	650487.530850272	2573296.91241493	370.018454610398	655508.12363223	0	0	7270627.04584237	3182055.69483907
May-2041	6200866.68063478	562877.631172137	471897.273545983	232686.490399347	554225.400032524	13038.0260358398	126917.000788744	209807.315519261	0	4826969.52640277	1599774.00754759
Jun-2041	11123954.972587	876938.235299162	712594.63372536	304127.991321937	235148.638843501	113544.838356123	84211.763614907	870881.957111844	0	6200967.4271299	1765182.66744507
Jul-2041	13959269.7864031	1072630.75561724	871173.744762737	269828.712023641	63142.9242794425	260073.029255775	26431.1055985224	2765514.04307511	0	5285041.24205937	1111004.66827949
Aug-2041	8026343.90944957	839928.763993418	514080.541413076	181333.251114456	43529.31095387	260408.000478456	16875.692763069	4772499.18477088	0	2697495.08283018	251939.00852501
Sep-2041	3238360.56909571	382706.613332979	172148.93237084	106687.932889066	35110.1278977811	206234.929773421	13462.8668100331	2204852.93237235	0	949062.347331094	82139.4228225843
Oct-2042	1800176.80185577	186093.07857758	172858.616773174	58616.870287873	51566.4780662306	73264.1717214408	65598.0036080451	400286.918114571	0	511305.727096335	84400.1104996224
Nov-2042	591154.874456029	59806.3306170576	67689.8927999591	12923.7418921988	53296.2249538734	1936.81966517662	16899.4011653773	161659.881386742	0	356600.739937525	87017.7608142907
Dec-2042	11406618.3206364	1112038.36457205	2026583.22044055	756066.206133889	1477904.90089962	1589.22390467218	535152.386403039	88374.6684380745	0	6823982.65121256	2359808.46590448
Jan-2042	4208103.10348813	445536.224616621	1003910.76756587	399442.529290713	1514339.96316068	4737.5442687585	465724.660960665	0	0	2676757.83176989	1188741.93907963
Feb-2042	9486054.17746134	891697.953241619	1308220.22239331	648636.197143667	2563407.22186068	5969.51538021786	879293.894393938	0	0	6677219.00109664	2625394.92590932
Mar-2042	3831246.14749972	312176.312309345	602101.750434683	354813.977986693	2177624.07037494	3427.08463393166	731730.835361437	0	0	2509523.83561931	1500166.5433435
Apr-2042	10645043.1751075	1015258.2288892	1250827.21198259	650487.530850272	2573296.91241493	370.018454610398	655508.12363223	0	0	7270627.04584237	3182055.69483907
May-2042	6200866.68063478	562877.631172137	471897.273545983	232686.490399347	554225.400032524	13038.0260358398	126917.000788744	209807.315519261	0	4826969.52640277	1599774.00754759
Jun-2042	11123954.972587	876938.235299162	712594.63372536	304127.991321937	235148.638843501	113544.838356123	84211.763614907	870881.957111844	0	6200967.4271299	1765182.66744507
Jul-2042	13959269.7864031	1072630.75561724	871173.744762737	269828.712023641	63142.9242794425	260073.029255775	26431.1055985224	2765514.04307511	0	5285041.24205937	1111004.66827949
Aug-2042	8026343.90944957	839928.763993418	514080.541413076	181333.251114456	43529.31095387	260408.000478456	16875.692763069	4772499.18477088	0	2697495.08283018	251939.00852501
Sep-2042	3238360.56909571	382706.613332979	172148.93237084	106687.932889066	35110.1278977811	206234.929773421	13462.8668100331	2204852.93237235	0	949062.347331094	82139.4228225843
Oct-2043	1800176.80185577	186093.07857758	172858.616773174	58616.870287873	51566.4780662306	73264.1717214408	65598.0036080451	400286.918114571	0	511305.727096335	84400.1104996224
Nov-2043	591154.874456029	59806.3306170576	67689.8927999591	12923.7418921988	53296.2249538734	1936.81966517662	16899.4011653773	161659.881386742	0	356600.739937525	87017.7608142907
Dec-2043	11406618.3206364	1112038.36457205	2026583.22044055	756066.206133889	1477904.90089962	1589.22390467218	535152.386403039	88374.6684380745	0	6823982.65121256	2359808.46590448
Jan-2043	4208103.10348813	445536.224616621	1003910.76756587	399442.529290713	1514339.96316068	4737.5442687585	465724.660960665	0	0	2676757.83176989	1188741.93907963
Feb-2043	9486054.17746134	891697.953241619	1308220.22239331	648636.197143667	2563407.22186068	5969.51538021786	879293.894393938	0	0	6677219.00109664	2625394.92590932
Mar-2043	3831246.14749972	312176.312309345	602101.750434683	354813.977986693	2177624.07037494	3427.08463393166	731730.835361437	0	0	2509523.83561931	1500166.5433435
Apr-2043	10645043.1751075	1015258.2288892	1250827.21198259	650487.530850272	2573296.91241493	370.018454610398	655508.12363223	0	0	7270627.04584237	3182055.69483907
May-2043	6200866.68063478	562877.631172137	471897.273545983	232686.490399347	554225.400032524	13038.0260358398	126917.000788744	209807.315519261	0	4826969.52640277	1599774.00754759
Jun-2043	11123954.972587	876938.235299162	712594.63372536	304127.991321937	235148.638843501	113544.838356123	84211.763614907	870881.957111844	0	6200967.4271299	1765182.66744507
Jul-2043	13959269.7864031	1072630.75561724	871173.744762737	269828.712023641	63142.9242794425	260073.029255775	26431.1055985224	2765514.04307511	0	5285041.24205937	1111004.66827949
Aug-2043	8026343.90944957	839928.763993418	514080.541413076	181333.251114456	43529.31095387	260408.000478456	16875.692763069	4772499.18477088	0	2697495.08283018	251939.00852501
Sep-2043	3238360.56909571	382706.613332979	172148.93237084	106687.932889066	35110.1278977811	206234.929773421	13462.8668100331	2204852.93237235	0	949062.347331094	82139.4228225843
Oct-2044	126609.515294041	6476.43659403288	7505.5332332617	713.228123198699	6317.76751899381	0	2268.56356528384	140154.36566212	0	73599.4787323373	13988.451170457
Nov-2044	457709.533881951	35110.266423945	87556.1693470491	5102.10560875569	31449.8844357014	0	47985.6424519952	0	0	183470.348425863	31967.6265334894
Dec-2044	699538.730464846	62878.7708278722	280510.792289458	47116.1207608361	163379.132920679	0	74771.9315394016	0	0	280728.969307666	110113.497625892
Jan-2044	681080.624748166	70938.4048043749	168647.572946282	37922.9447316092	145226.963720979	0	69274.7303009009	0	0	313894.095717532	128396.088623045
Feb-2044	350947.04047524	41437.5758314761	66794.8620696452	21418.6451363643	105483.057231949	0	28706.8371675979	0	0	165184.630892431	92677.4177339558
Mar-2044	781382.990185214	70702.4367558366	169853.620776355	57577.6647166582	267009.113088765	0	88563.1752392342	0	0	344009.030969204	287542.986766408
Apr-2044	1753075.26196037	83818.8421386992	109623.810335775	47961.9192859588	98150.0629609148	0	43071.7662809193	10118.8216949726	0	457764.800640535	218191.325666149
May-2044	4553080.79387954	96817.1881455182	108039.56813847	29845.4132495212	51647.848967833	53475.4939847098	24487.7245389905	2596148.98216091	0	838180.102010662	279222.758957874
Jun-2044	7803420.01933903	321105.834016849	174341.636894	28924.5633098264	37612.8085456808	60448.7975265507	16382.767628993	3063458.70322055	0	1395036.73034792	385993.528996451
Jul-2044	4871570.27372001	459153.041284361	160653.237996382	87310.3090121144	32765.6376198972	288642.424134074	10766.7661848855	2081136.13367257	0	883579.214088224	105324.77201863
Aug-2044	1067261.44155739	93919.7564262112	27296.9130627555	4866.2299092111	26661.3232476238	245962.356759967	7237.49400471452	2125114.76240612	0	321086.547773315	71744.0639905323
Sep-2044	427484.440359284	37187.3349092314	10555.4343993486	2907.25748112438	21382.5469358583	118076.826279709	4697.52327439453	617443.404087645	0	172329.520710433	54454.266247028
Oct-2045	234102.172785174	16833.2299046317	11565.4480388077	2106.4891159994	17042.8826550288	49408.0222466085	3281.56397731356	432908.385398856	0	114921.253499002	39877.8437844141
Nov-2045	376886.717497598	23607.7677553741	68379.0156554383	4745.23684776481	32700.8598200095	15787.9205236496	28340.7450018785	34207.161134574	0	209997.178754703	50009.9718617686
Dec-2045	217665.05478666	19153.4066390432	20672.4367741257	3263.18473626767	18974.6130920705	20662.1671605215	7571.61354180775	29993.4684588215	0	137223.225618519	40899.8747201997
Jan-2045	143623.701721535	12590.3197358307	38983.165845437	3841.90551925359	22984.1737889946	16559.1120223537	9366.58184498259	0	0	95952.0879026214	27838.5890332746
Feb-2045	321496.831364402	24607.9632798181	107812.658643931	13813.5857100072	56801.756539918	16227.8070444127	81337.1526924839	0	0	216805.518599528	47173.6906159397
Mar-2045	1733095.1209146	135484.619160183	643647.033630873	135125.889074533	481769.086730743	15635.6886158113	183010.671089973	0	0	1008941.61271675	379447.944384127
Apr-2045	2102844.61641561	69615.2719177316	68386.4928879161	23704.7718409163	76717.7446912269	11144.9643537771	30664.789274371	29719.9049434054	0	391948.197298406	159493.88048578
May-2045	10571573.3590944	597872.600241637	636005.471489064	244797.655706094	201426.281621219	12288.8692866903	87142.4474172096	2632196.51818139	0	2930536.65497891	936957.549706323
Jun-2045	7309593.28657259	371457.541869197	218005.174112846	86178.5519608196	54410.9513144604	254726.590707323	20665.3931089456	1458200.82529125	0	1266559.13483405	242887.823745646
Jul-2045	2073200.6449233	110021.979326151	32300.8440596648	7125.89490281916	38123.4450931578	271812.366714529	12978.5869649819	1875954.80247713	0	375701.194174865	88263.9011396725
Aug-2045	664648.856337834	45098.9935687593	14444.9731869086	4066.13980557455	30478.011375077	412805.355783333	8784.88100163582	1959534.65490957	0	199594.794057843	69454.4190969005
Sep-2045	354762.24850528	29795.1503908662	7405.37257728622	2733.39839372375	24029.9302664919	294518.792885234	5324.71416729222	166893.982634966	0	136025.607396274	53602.1972465641
Oct-2046	274022.512984153	31627.5677135937	9297.49883926142	2821.10725141556	23232.1033743069	2441.4760603542	5873.27208997047	205083.989069753	0	156294.05440843	53666.1893936127
Nov-2046	212219.203731559	24196.4406982958	16671.5778920174	2439.62873681504	24286.0093928698	23743.5334558204	6762.97871317504	0	0	153331.166028961	45166.4635983619
Dec-2046	602782.610367973	49274.0808513102	208754.984728901	20085.2681146847	112405.496274692	0	78651.7429284918	0	0	401428.201864719	98242.585071932
Jan-2046	358166.003119656	43222.0658204297	86552.2463512522	23755.0770279407	88280.7690005015	29902.9032231663	33023.5937568057	0	0	240205.522805701	88126.8288338932
Feb-2046	1402080.61644056	76046.0514834811	514804.332001315	126957.384846572	619266.097614392	25915.9292693737	296551.893818751	0	0	953960.746974923	386019.828844417
Mar-2046	2166040.90873625	192840.69911405	271863.005066892	137153.692063314	410623.024541256	6350.02981879676	102164.001488478	0	0	1623270.62309036	597865.130280496
Apr-2046	3112837.40557011	169376.003375031	144788.590102407	50366.1380981327	84447.9992978206	0	32771.6095188694	896662.140103672	0	1212521.02874217	335827.658668188
May-2046	6543969.73556688	237431.859496897	161306.458967894	63146.8318182337	51445.4429415443	54206.1442736847	24386.4577669121	1556240.9162445	0	1838417.9197634	501672.6407822
Jun-2046	6601363.53425485	261027.001296212	57606.5736527249	43710.8814874163	40784.1078090493	185293.433832236	16492.3592323455	3321556.36943713	0	917772.614973528	152760.48737151
Jul-2046	2141019.78926508	159876.247113144	27691.7911774327	9014.26120202554	33586.7295325443	211673.07488133	12105.2569221665	1861263.24464618	0	474423.050164025	85750.452076471
Aug-2046	665123.496215078	51345.4352826776	13569.1705558969	3798.73016031623	27139.7720869784	199109.03013524	9231.00946662929	1587955.9687329	0	238485.092465091	65653.2275297494
Sep-2046	285997.034502742	28798.5544251192	6854.5163856043	2449.38801648891	21882.2252141558	220419.004612601	6879.65747174786	950250.819885434	0	142750.033759899	50333.4857755257
Oct-2047	220943.821522303	25004.0876768899	5476.47479334744	1951.02721248112	17961.9858786275	4918.19557386452	3040.47452295089	157382.258363664	0	121833.826769513	45232.4639877466
Nov-2047	866943.76294198	71825.5453854028	297209.118574365	23315.7619428358	84428.6002940097	0	95843.6405223694	44523.8623170391	0	413168.757597234	100428.926109899
Dec-2047	1745340.93709211	140016.623521278	494403.959122047	146850.85353559	304541.518864894	0	119482.061232491	0	0	754195.927101929	270930.028887607
Jan-2047	1161183.34273099	105744.261097043	172143.570856983	87211.9298788055	299300.689573226	0	67008.4945332644	0	0	534899.265265335	336009.918060049
Feb-2047	1088140.56744307	103883.730265559	124278.658860792	56087.268371301	213038.331534737	0	60407.0658908195	0	0	605638.793712036	358067.809442533
Mar-2047	3134906.86229847	254124.970446543	269655.500283564	128387.740642792	359994.598438724	0	113001.689054986	0	0	2148304.85127269	962361.369508845
Apr-2047	4256632.60974642	399314.945843489	490258.587728764	207802.498362816	720435.936650957	0	122428.883299046	0	0	2751459.47558817	1167401.6794407
May-2047	5862942.34759944	259025.645202096	217875.132523361	65324.8010849716	107330.816291666	43682.2932351483	33731.8748263131	1240577.12787821	0	2371358.57015777	809659.784899916
Jun-2047	10640004.8579849	526240.172827361	286073.49528038	103879.831109335	52044.0209850879	212510.944573909	17608.6774028916	2903546.27531961	0	2927703.02332186	760624.365955316
Jul-2047	7496588.49596942	719815.71513668	159182.012386622	124918.234855501	40045.7212428324	365526.521525884	11922.6592867846	1457327.96163915	0	1977673.42146101	122137.654342218
Aug-2047	2660456.48907696	297644.83102483	61768.9246206377	39774.5341646805	38801.4812219948	247025.700438502	13363.9450013825	1232658.24518813	0	973894.976656596	92236.3405917277
Sep-2047	578942.196224921	45139.2303694508	17231.0026238542	4099.16901298831	28430.3193469396	7339.8364707295	9346.56121281718	753556.544328229	0	248413.407439	69125.7302078379
Oct-2048	146375.028311038	12594.0730103046	12955.0414349394	1713.4297250706	17318.2636825715	133056.638624488	6009.12853154735	199969.514695762	0	118232.109956175	29779.6723211011
Nov-2048	105832.418542046	8985.58554332542	11112.0444497777	1493.01233887711	14175.1281668912	6932.27958818523	5260.23477728951	65471.5294439716	0	97209.1098699922	24161.2153950357
Dec-2048	457946.946596576	35074.9237052124	172125.660397106	17282.8904627201	58048.0507595453	0	55252.4892824725	90391.8770056915	0	300510.338824598	67993.4488398164
Jan-2048	452603.010213661	45837.5435959431	123572.573640327	16815.3831706016	71753.6230047597	0	37416.4674867676	0	0	252441.067365451	72466.5675227978
Feb-2048	3509097.62505	299962.140270264	953305.595191547	195706.245586307	172703.088035904	0	164952.179894543	0	0	1798654.15749926	369088.480063456
Mar-2048	1911330.1331266	70439.1166720589	97245.8247238807	25756.8130257621	80574.8898686661	0	30459.673246164	0	0	413234.340745388	118310.176273285
Apr-2048	2673519.59126362	48998.5496252334	38655.8901215825	7212.40193169942	37409.8626978049	39924.7534673762	17694.4946343312	62686.7318161548	0	300649.636454224	76872.7769343321
May-2048	3906078.25572269	75876.1013598954	45488.6748971392	9589.50002875294	32525.6994086918	116149.987148334	35718.795223058	1366870.45765897	0	475148.821030439	88692.8096311253
Jun-2048	3350268.62955828	133348.448617632	109203.636866118	22792.3613038284	30475.7959347785	162181.551594515	14305.1626025438	1889638.26169756	0	544243.861942621	95835.8719676725
