future_irr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Dec-2029	10517783.2710249	1025385.27886688	1868666.28602159	697151.449371776	1362742.48913245	1465.38721018075	493451.841636175	81488.2713835294	0	6292239.16792576	2175925.70451928
Jan-2029	3739104.61312892	395880.64070939	892023.624388822	354924.146871014	1345564.83119581	4209.53888119662	413819.049918827	0	0	2378429.73683404	1056255.12467794
Feb-2029	10463096.2987777	983540.82526302	1442963.94589776	715444.258131301	2827432.3668778	6584.36196038779	969859.176413981	0	0	7364957.45327903	2895804.66421741
Mar-2029	4022117.98995463	327728.867694008	632098.327534225	372490.732520273	2286112.82376863	3597.82123845767	768185.505030119	0	0	2634547.76249537	1574904.51138141
Apr-2029	10554307.0499838	1006604.37975265	1240165.42202573	644942.910972291	2551362.66689008	366.864494570656	649920.709269777	0	0	7208653.73915797	3154932.51657402
May-2029	4173770.76457039	378869.97447531	317631.574043949	156620.053447087	373046.203180307	8775.82678338198	85427.1660239581	141220.201111894	0	3249007.81268042	1076799.47441447
Jun-2029	9377339.84320122	739246.776363479	600707.398344511	256375.680905216	198227.042947918	95716.724791731	70989.3493958169	734141.417802841	0	5227329.58413758	1488024.51994387
Jul-2029	13120156.9296789	1008153.29574087	818806.171038861	253608.899323059	59347.3074323744	244439.645427326	24842.291794898	2599274.80388111	0	4967349.40556739	1044220.4943722
Aug-2029	7872182.258549	823796.287444082	504206.618011065	177850.390964137	42693.2453036912	255406.35493294	16551.5620398162	4680833.99305393	0	2645684.40788817	247100.026552815
Sep-2029	3182103.96895048	376058.257641933	169158.371731535	104834.556696761	34500.1969206557	202652.229288811	13228.9907178622	2166550.36317137	0	932575.294747693	80712.5018336161
Oct-2030	1568964.08398466	162191.489338918	150656.847174563	51088.1842841506	44943.3366434309	63854.2025179563	57172.6685601213	348874.508972253	0	445634.184888295	73559.8536331177
Nov-2030	244241.914221739	24709.6206149525	27966.7980512543	5339.58120799208	22019.9013253585	800.217612956912	6982.16705669719	66791.4967614703	0	147333.382669601	35952.3119759925
Dec-2030	10517783.2710249	1025385.27886688	1868666.28602159	697151.449371776	1362742.48913245	1465.38721018075	493451.841636175	81488.2713835294	0	6292239.16792576	2175925.70451928
Jan-2030	3739104.61312892	395880.64070939	892023.624388822	354924.146871014	1345564.83119581	4209.53888119662	413819.049918827	0	0	2378429.73683404	1056255.12467794
Feb-2030	10463096.2987777	983540.82526302	1442963.94589776	715444.258131301	2827432.3668778	6584.36196038779	969859.176413981	0	0	7364957.45327903	2895804.66421741
Mar-2030	4022117.98995463	327728.867694008	632098.327534225	372490.732520273	2286112.82376863	3597.82123845767	768185.505030119	0	0	2634547.76249537	1574904.51138141
Apr-2030	10554307.0499838	1006604.37975265	1240165.42202573	644942.910972291	2551362.66689008	366.864494570656	649920.709269777	0	0	7208653.73915797	3154932.51657402
May-2030	4173770.76457039	378869.97447531	317631.574043949	156620.053447087	373046.203180307	8775.82678338198	85427.1660239581	141220.201111894	0	3249007.81268042	1076799.47441447
Jun-2030	9377339.84320122	739246.776363479	600707.398344511	256375.680905216	198227.042947918	95716.724791731	70989.3493958169	734141.417802841	0	5227329.58413758	1488024.51994387
