well_id	227	228	241	243	1534
Jan-38	0	0	0	0	24484.59013
Feb-38	0	0	0	0	23029.08301
Mar-38	0	0	0	0	25187.67407
Apr-38	0	0	0	0	26482.82872
May-38	0	0	0	0	49894.29071
Jun-38	0	0	0	0	55580.63633
Jul-38	0	0	0	0	73527.77922
Aug-38	0	0	0	0	38225.56413
Sep-38	0	0	0	0	49647.59459
Oct-38	0	0	0	0	30392.96225
Nov-38	0	0	0	0	27136.57344
Dec-38	0	0	0	0	28283.71041
Jan-39	0	0	0	0	31330.40752
Feb-39	0	0	0	0	29208.82087
Mar-39	0	0	0	0	33871.37758
Apr-39	0	0	0	0	31885.47379
May-39	0	0	0	0	38842.30444
Jun-39	0	0	0	0	55259.93137
Jul-39	0	0	0	0	75834.38796
Aug-39	0	0	0	0	72442.31628
Sep-39	0	0	0	0	45836.1395
Oct-39	0	0	0	0	32045.82627
Nov-39	0	0	0	0	30935.69372
Dec-39	0	0	0	0	33316.3113
Jan-40	0	0	0	0	30059.92249
Feb-40	0	0	0	0	28283.71041
Mar-40	0	0	0	0	31515.42961
Apr-40	0	0	0	0	35339.2195
May-40	0	0	0	0	51325.12822
Jun-40	0	0	0	0	64511.03595
Jul-40	0	0	0	0	81989.45621
Aug-40	0	0	0	0	77746.28291
Sep-40	0	0	0	0	61303.98636
Oct-40	0	0	0	0	32551.55332
Nov-40	0	0	0	0	27272.25631
Dec-40	0	0	0	0	30010.58326
Jan-41	0	0	0	0	31022.03736
Feb-41	0	0	0	0	28629.08498
Mar-41	0	0	0	0	26544.50275
Apr-41	0	0	0	0	25422.03539
May-41	0	0	0	0	39311.02707
Jun-41	0	0	0	0	58565.65941
Jul-41	0	0	0	0	65855.52982
Aug-41	0	0	0	0	57850.24065
Sep-41	0	0	0	0	38287.23816
Oct-41	0	0	0	0	29899.57001
Nov-41	0	0	0	0	24509.25974
Dec-41	0	0	0	0	26310.14143
Jan-42	0	0	0	0	24484.59013
Feb-42	0	0	0	0	23029.08301
Mar-42	0	0	0	0	25187.67407
Apr-42	0	0	0	0	26482.82872
May-42	0	0	0	0	49894.29071
Jun-42	0	0	0	0	55580.63633
Jul-42	0	0	0	0	73527.77922
Aug-42	0	0	0	0	38225.56413
Sep-42	0	0	0	0	49647.59459
Oct-42	0	0	0	0	30392.96225
Nov-42	0	0	0	0	27136.57344
Dec-42	0	0	0	0	28283.71041
Jan-43	0	0	0	0	31330.40752
Feb-43	0	0	0	0	29208.82087
Mar-43	0	0	0	0	33871.37758
Apr-43	0	0	0	0	31885.47379
May-43	0	0	0	0	38842.30444
Jun-43	0	0	0	0	55259.93137
Jul-43	0	0	0	0	75834.38796
Aug-43	0	0	0	0	72442.31628
Sep-43	0	0	0	0	45836.1395
Oct-43	0	0	0	0	32045.82627
Nov-43	0	0	0	0	30935.69372
Dec-43	0	0	0	0	33316.3113
Jan-44	0	0	0	0	30059.92249
Feb-44	0	0	0	0	28283.71041
Mar-44	0	0	0	0	31515.42961
Apr-44	0	0	0	0	35339.2195
May-44	0	0	0	0	51325.12822
Jun-44	0	0	0	0	64511.03595
Jul-44	0	0	0	0	81989.45621
Aug-44	0	0	0	0	77746.28291
Sep-44	0	0	0	0	61303.98636
Oct-44	0	0	0	0	32551.55332
Nov-44	0	0	0	0	27272.25631
Dec-44	0	0	0	0	30010.58326
Jan-45	0	0	0	0	31022.03736
Feb-45	0	0	0	0	28629.08498
Mar-45	0	0	0	0	26544.50275
Apr-45	0	0	0	0	25422.03539
May-45	0	0	0	0	39311.02707
Jun-45	0	0	0	0	58565.65941
Jul-45	0	0	0	0	65855.52982
Aug-45	0	0	0	0	57850.24065
Sep-45	0	0	0	0	38287.23816
Oct-45	0	0	0	0	29899.57001
Nov-45	0	0	0	0	24509.25974
Dec-45	0	0	0	0	26310.14143
Jan-46	0	0	0	0	24484.59013
Feb-46	0	0	0	0	23029.08301
Mar-46	0	0	0	0	25187.67407
Apr-46	0	0	0	0	26482.82872
May-46	0	0	0	0	49894.29071
Jun-46	0	0	0	0	55580.63633
Jul-46	0	0	0	0	73527.77922
