1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.366	1144.368	1144.372	1144.38	1144.394	1144.417	1144.451	1144.499	1144.558	1144.613	1144.63	1144.542	1144.229	1143.496	1141.982	1139.222	1133.821	1124.784	1113.939	1108.973	1109.088	1108.325	1108.52	1108.408	1108.61	1108.675	1109.1	1111.123	1111.805	1114.084	1115.446	1115.589	1115.615	1116.121	1117.277	1118.63	1118.108	1116.034	1115.755	1116.258	1117.406	1117.408	1118.004	1118.48	1118.87	1121.28	1122.526	1124.204	1127.053	1129.792	1131.765	1132.536	1135.789	1140.474	1149.35	1162.235	1164.348	1147.758	1135.761	1127.831	1124.252	1123.019	1123.781	1125.356	1126.189	1127.781	1123.581	1117.955	1123.205	1123.884	1123.482	1126.412	1128.457	1127.573	1128.366	1129.179	1131.142	1133.283	1135.23	1139.171	1142.824	1146.517	1151.498	1156.593	1166.119	1172.205	1185.497	1196.143	1190.571	1175.354	1163.126	1155.923	1151.854	1148.623	1141.247	1137.648	1136.86	1138.441	1137.879	1139.695	1144.385	1153.098	1156.483	1159.349	1161.582	1159.758	1161.855	1163.066	1165.489	1172.481	1180.449	1188.314	1198.592	1193.239	1198.652	1210.101	1211.341	1203.255	1198.355	1191.802	1187.677	1190.454	1195.117	1199.277	1206.87	1217.357	1220.518	1225.283	1231.886	1238.124	1244.059	1250.244	1256.857	1263.721	1270.486	1276.718	1282.014	1286.101	1288.859	1290.289	1290.464	1289.493	1287.506	1284.649	1281.086	1276.992	1272.552	1267.948	1263.346	1258.893	1254.707	1250.876	1247.456	1244.473	1241.925	1239.782	1237.991	1236.479	1235.16	1233.943	1232.737	1231.465	1230.064	1228.498	1226.752	1224.838	1222.786	1220.646	1218.478	1216.349	1214.329	1212.484	1210.878	1209.565	1208.589	1207.983	1207.764	1207.934	1208.476	1209.359	1210.533	1211.933	1213.488	1215.116	1216.736	1218.268	1219.64	1220.793	1221.68	1222.27	1222.547	1222.512	1222.178	1221.569	1220.72	1219.67	1218.462	1217.138	1215.74	1214.305	1212.866	1211.449	1210.074	1208.757	1207.504	1206.317	1205.196	1204.133	1203.121
1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.367	1144.37	1144.377	1144.388	1144.408	1144.439	1144.485	1144.547	1144.616	1144.669	1144.648	1144.454	1143.915	1142.764	1140.467	1136.463	1128.419	1115.746	1108.06	1108.578	1108.842	1108.103	1108.532	1108.45	1108.331	1108.563	1108.799	1108.955	1109.276	1114.833	1118.54	1118.077	1116.413	1116.054	1116.578	1116.916	1115.677	1115.342	1115.139	1116.694	1116.388	1116.363	1116.656	1117.485	1118.205	1119.728	1121.488	1123.466	1125.477	1126.364	1127.266	1129.564	1133.584	1139.494	1150.267	1164.873	1157.175	1145.836	1132.364	1125.515	1122.831	1122.177	1122.352	1123.605	1125.006	1123.907	1121.248	1115.903	1121.698	1121.439	1123.393	1126.767	1125.585	1126.223	1127.982	1129.072	1131.227	1132.875	1135.063	1137.339	1140.422	1146.033	1149.691	1153.724	1160.741	1167.623	1179.548	1194.791	1191.888	1176.427	1167.383	1161.995	1157.42	1151.203	1145.774	1139.25	1134.887	1135.726	1136.105	1135.641	1140.52	1147.435	1149.153	1152.997	1153.236	1151.082	1154.764	1158.315	1161.357	1167.164	1179.125	1190.714	1193.218	1182.625	1190.271	1202.399	1204.596	1203.703	1198.233	1190.99	1190.694	1193.76	1197.376	1202.598	1209.664	1216.436	1223.679	1230.047	1238.489	1244.363	1249.994	1256.429	1263.469	1270.585	1277.252	1282.95	1287.31	1290.188	1291.618	1291.72	1290.639	1288.522	1285.519	1281.793	1277.522	1272.898	1268.113	1263.343	1258.744	1254.44	1250.521	1247.045	1244.036	1241.491	1239.377	1237.639	1236.2	1234.967	1233.842	1232.725	1231.532	1230.192	1228.664	1226.932	1225.006	1222.923	1220.734	1218.505	1216.31	1214.22	1212.308	1210.64	1209.272	1208.251	1207.613	1207.377	1207.545	1208.104	1209.019	1210.242	1211.706	1213.334	1215.043	1216.744	1218.355	1219.799	1221.013	1221.946	1222.567	1222.86	1222.825	1222.477	1221.843	1220.961	1219.871	1218.621	1217.254	1215.814	1214.342	1212.87	1211.426	1210.032	1208.7	1207.439	1206.251	1205.131	1204.074	1203.071	1202.109
1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.366	1144.368	1144.373	1144.383	1144.4	1144.428	1144.471	1144.532	1144.608	1144.685	1144.721	1144.627	1144.261	1143.375	1141.614	1138.17	1132.458	1120.376	1110.76	1107.591	1108.071	1107.795	1108.168	1108.684	1108.69	1108.912	1108.784	1109.027	1108.848	1108.894	1114.911	1117.816	1117.966	1116.741	1115.832	1114.577	1113.565	1114.76	1114.553	1114.906	1115.826	1115.57	1115.151	1116.391	1118.324	1120.046	1122.222	1121.354	1123.706	1123.272	1123.937	1126.307	1129.093	1132.2	1138.336	1149.29	1162.058	1157.242	1141.006	1130.965	1124.654	1121.984	1121.599	1122.219	1123.234	1123.616	1121.431	1117.61	1115.104	1119.549	1121.681	1122.438	1127.544	1125.834	1127.411	1128.258	1129.749	1131.708	1133.801	1135.32	1136.888	1142.014	1148.904	1153.989	1157.039	1159.849	1168.174	1183.188	1201.338	1194.727	1181.026	1179.366	1169.87	1159.811	1154.241	1152.983	1146.146	1135.041	1133.863	1134.356	1134.286	1135.276	1138.927	1140.112	1144.648	1146.158	1146.777	1150.14	1152.85	1158.879	1166.488	1179.533	1186.468	1183.418	1176.335	1187.534	1190.03	1191.677	1202.276	1197.498	1190.879	1192.427	1196.058	1199.306	1204.166	1209.921	1215.423	1224.452	1236.414	1246.931	1250.236	1255.626	1262.864	1270.509	1277.702	1283.918	1288.648	1291.67	1293.066	1293.047	1291.822	1289.558	1286.405	1282.516	1278.066	1273.252	1268.275	1263.327	1258.574	1254.145	1250.136	1246.602	1243.568	1241.027	1238.946	1237.264	1235.901	1234.76	1233.734	1232.716	1231.609	1230.338	1228.853	1227.136	1225.2	1223.081	1220.839	1218.545	1216.277	1214.114	1212.131	1210.396	1208.971	1207.904	1207.231	1206.975	1207.14	1207.713	1208.662	1209.935	1211.464	1213.17	1214.963	1216.751	1218.446	1219.966	1221.244	1222.226	1222.88	1223.188	1223.152	1222.789	1222.129	1221.21	1220.078	1218.782	1217.37	1215.887	1214.375	1212.869	1211.398	1209.983	1208.637	1207.369	1206.178	1205.062	1204.012	1203.018	1202.067	1201.147
1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.367	1144.371	1144.379	1144.392	1144.416	1144.455	1144.514	1144.593	1144.685	1144.763	1144.756	1144.533	1143.896	1142.489	1139.852	1134.725	1126.747	1117.909	1113.801	1111.464	1111.955	1109.611	1109.085	1109.011	1109.294	1109.576	1109.357	1109.037	1108.91	1108.704	1113.34	1116.607	1117.824	1115.77	1112.553	1112.964	1111.654	1112.7	1112.863	1114.924	1114.817	1114.446	1114.896	1115.923	1116.821	1119.056	1120.919	1120.254	1119.328	1120.03	1123.085	1126.417	1127.872	1130.836	1135.317	1143.363	1153.003	1151.313	1139.432	1129.328	1124.686	1121.006	1121.258	1121.705	1122.64	1121.37	1116.911	1114.371	1115.694	1120.712	1121.243	1121.775	1126.515	1130.42	1130.838	1132.929	1130.126	1131.379	1134.724	1139.253	1145.206	1145.099	1149.747	1155.047	1163.962	1166.154	1172.505	1186.259	1205.533	1205.986	1196.893	1190.752	1178.341	1166.574	1160.938	1157.277	1151.43	1143.517	1132.629	1132.782	1133.002	1132.642	1134.485	1137.117	1141.284	1142.455	1143.035	1146.454	1152.13	1159.546	1173.394	1181.967	1183.104	1174.129	1170.659	1175.139	1176.225	1187.8	1203.1	1197.503	1191.425	1192.01	1197.11	1200.103	1205.189	1210.059	1218.067	1225.075	1233.909	1242.206	1253.542	1261.016	1270.101	1278.155	1284.894	1290.135	1293.378	1294.692	1294.461	1293.029	1290.596	1287.294	1283.252	1278.627	1273.616	1268.437	1263.298	1258.379	1253.82	1249.717	1246.126	1243.068	1240.534	1238.487	1236.864	1235.582	1234.539	1233.62	1232.708	1231.698	1230.502	1229.066	1227.368	1225.42	1223.263	1220.963	1218.597	1216.251	1214.009	1211.951	1210.148	1208.662	1207.546	1206.836	1206.559	1206.719	1207.305	1208.287	1209.611	1211.208	1212.994	1214.876	1216.756	1218.539	1220.14	1221.486	1222.521	1223.209	1223.533	1223.496	1223.116	1222.426	1221.468	1220.291	1218.947	1217.486	1215.957	1214.404	1212.863	1211.363	1209.927	1208.567	1207.292	1206.1	1204.988	1203.946	1202.962	1202.023	1201.116	1200.228
1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.366	1144.369	1144.375	1144.386	1144.406	1144.441	1144.494	1144.572	1144.672	1144.777	1144.84	1144.75	1144.309	1143.258	1141.083	1137.216	1129.598	1118.769	1113.178	1115.305	1114.971	1114.097	1111.958	1112.14	1111.622	1111.638	1110.102	1110.429	1109.692	1109.244	1108.917	1110.769	1113.907	1115.291	1112.519	1109.451	1110.031	1110.424	1111.09	1111.5	1112.732	1112.98	1114.51	1116.191	1118.179	1115.568	1117.057	1117.326	1117.805	1116.252	1118.185	1122.081	1123.247	1125.076	1127.785	1130.397	1142.406	1149.814	1139.968	1133.098	1126.228	1122.918	1120.21	1120.804	1120.407	1119.214	1117.029	1114.254	1113.902	1120.12	1118.264	1120.147	1122.47	1124.548	1129.126	1130.506	1134.833	1132.193	1136.257	1140.568	1147.741	1153.52	1156.818	1155.831	1158.122	1169.232	1177.218	1182.091	1191.34	1206.537	1216.576	1214.87	1203.523	1185.439	1170.805	1160.287	1151.803	1142.28	1142.823	1132.243	1131.317	1131.111	1130.949	1132.679	1135.182	1138.759	1139.578	1141.586	1146.715	1152.434	1162.792	1176.624	1181.898	1178.771	1168.967	1163.87	1168.441	1172.985	1184.556	1196.736	1195.925	1192.133	1193.3	1197.06	1201.895	1205.429	1212.028	1222.115	1230.5	1237.809	1246.886	1257.257	1268.49	1279.186	1286.209	1291.633	1295.375	1296.621	1296.006	1294.231	1291.597	1288.162	1283.992	1279.21	1274.003	1268.606	1263.257	1258.159	1253.461	1249.261	1245.613	1242.535	1240.011	1238	1236.439	1235.241	1234.3	1233.496	1232.701	1231.797	1230.687	1229.307	1227.63	1225.67	1223.471	1221.106	1218.662	1216.232	1213.905	1211.767	1209.892	1208.344	1207.177	1206.429	1206.127	1206.281	1206.879	1207.892	1209.268	1210.935	1212.805	1214.78	1216.758	1218.636	1220.323	1221.741	1222.832	1223.556	1223.897	1223.858	1223.459	1222.737	1221.736	1220.51	1219.114	1217.602	1216.025	1214.429	1212.851	1211.322	1209.864	1208.49	1207.208	1206.016	1204.909	1203.876	1202.904	1201.978	1201.084	1200.209	1199.34
1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.367	1144.372	1144.381	1144.397	1144.427	1144.475	1144.548	1144.65	1144.772	1144.883	1144.903	1144.659	1143.869	1142.207	1138.908	1133.348	1121.981	1113.53	1114.302	1115.528	1115.962	1115.264	1113.223	1114.26	1112.65	1112.119	1111.182	1112.341	1111.91	1109.68	1108.991	1109.379	1109.161	1109.399	1109.037	1109.079	1108.983	1109.422	1109.842	1110.632	1110.973	1110.974	1111.82	1113.06	1113.432	1113.686	1113.919	1113.545	1114.414	1114.409	1117.222	1119.433	1120.039	1120.98	1122.865	1127.38	1136.665	1138.164	1129.746	1125.653	1121.193	1119.505	1120.062	1120.163	1119.141	1116.765	1115.42	1113.506	1114.347	1116.938	1118.689	1122.195	1126.754	1127.958	1134.087	1133.872	1134.848	1135.377	1139.987	1145.252	1156.407	1161.363	1168.336	1168.399	1172.224	1179.09	1192.701	1198.596	1203.445	1208.96	1208.953	1217.553	1207.369	1191.164	1174.638	1162.822	1151.608	1140.789	1134.547	1131.007	1129.919	1129.978	1130.249	1131.409	1133.799	1136.417	1137.172	1139.052	1146.022	1152.756	1160.397	1167.307	1167.179	1170.841	1166.378	1159.585	1167.332	1179.537	1186.603	1193.13	1192.88	1192.871	1194.979	1199.065	1206.844	1211.327	1216.555	1227.036	1236.373	1246.272	1255.098	1265.066	1275.567	1285.232	1293.233	1297.056	1299.118	1297.866	1295.391	1292.455	1288.963	1284.728	1279.821	1274.428	1268.796	1263.209	1257.909	1253.061	1248.763	1245.061	1241.966	1239.457	1237.487	1235.989	1234.877	1234.043	1233.359	1232.691	1231.906	1230.893	1229.578	1227.927	1225.954	1223.709	1221.272	1218.742	1216.218	1213.801	1211.579	1209.629	1208.017	1206.797	1206.009	1205.681	1205.826	1206.434	1207.478	1208.905	1210.643	1212.601	1214.675	1216.756	1218.735	1220.514	1222.01	1223.16	1223.923	1224.28	1224.238	1223.818	1223.06	1222.014	1220.736	1219.284	1217.718	1216.09	1214.448	1212.832	1211.273	1209.793	1208.406	1207.117	1205.925	1204.824	1203.801	1202.842	1201.932	1201.053	1200.191	1199.333	1198.471
1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.366	1144.369	1144.376	1144.39	1144.414	1144.456	1144.523	1144.621	1144.751	1144.894	1144.994	1144.923	1144.416	1143.079	1140.545	1135.608	1127.789	1119.065	1115.305	1114.9	1115.513	1115.753	1115.201	1115.426	1115.066	1113.299	1111.793	1111.89	1112.088	1113.739	1111.382	1109.444	1109.457	1109.894	1109.655	1109.539	1109.643	1109.709	1109.682	1109.446	1109.76	1109.214	1109.763	1109.325	1110.189	1110.367	1110.831	1110.984	1111.12	1112.253	1113.867	1116.792	1116.973	1116.021	1117.13	1118.023	1122.317	1126.868	1128.308	1125.659	1120.573	1121.46	1127.855	1121.99	1119.074	1117.482	1115.554	1113.851	1113.095	1115.787	1118.229	1121.376	1125.973	1131.1	1136.469	1142.363	1139.029	1140.389	1139.75	1144.487	1152.978	1164.289	1171.873	1181.592	1182.553	1186.426	1191.866	1198.123	1205.001	1209.161	1202.997	1194.268	1201.508	1202.949	1187.063	1173.894	1162.484	1151.402	1142.045	1134.015	1129.524	1128.744	1128.35	1128.728	1130.332	1133.285	1134.693	1134.964	1137.351	1145.774	1150.562	1152.604	1155.323	1158.764	1164.463	1159.235	1155.712	1167.174	1176.239	1183.418	1187.781	1189.604	1192.392	1196.726	1202.659	1210.215	1217.815	1222.659	1230.49	1240.023	1251.073	1261.878	1272.184	1280.138	1288.394	1294.98	1300.879	1301.18	1296.614	1292.916	1289.52	1285.471	1280.493	1274.914	1269.034	1263.164	1257.621	1252.609	1248.214	1244.464	1241.359	1238.871	1236.948	1235.517	1234.492	1233.765	1233.208	1232.676	1232.022	1231.12	1229.88	1228.262	1226.277	1223.98	1221.464	1218.836	1216.211	1213.695	1211.383	1209.356	1207.679	1206.405	1205.576	1205.221	1205.354	1205.97	1207.042	1208.521	1210.333	1212.382	1214.559	1216.749	1218.836	1220.714	1222.293	1223.506	1224.31	1224.685	1224.638	1224.195	1223.399	1222.303	1220.968	1219.457	1217.833	1216.151	1214.462	1212.806	1211.216	1209.714	1208.313	1207.018	1205.828	1204.734	1203.723	1202.778	1201.884	1201.021	1200.174	1199.328	1198.475	1197.608
1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.368	1144.373	1144.383	1144.403	1144.438	1144.498	1144.59	1144.72	1144.881	1145.038	1145.093	1144.852	1143.909	1141.742	1138.011	1130.672	1119.97	1114.099	1115.774	1115.5	1116.183	1116.068	1115.494	1116.228	1115.779	1114.814	1113.171	1111.945	1112.489	1112.566	1113.47	1110.684	1110.763	1110.436	1111.604	1111.112	1110.534	1110.508	1110.814	1111.166	1111.113	1111.325	1111.357	1110.916	1110.712	1110.753	1110.769	1112.27	1111.368	1109.957	1111.461	1112.423	1113.098	1112.385	1110.369	1112.288	1113.833	1116.705	1118.792	1118.677	1119.336	1121.186	1127.059	1121.578	1118.019	1116.628	1113.942	1113.129	1112.963	1115.532	1119.268	1124.744	1130.211	1135.997	1145.53	1149.048	1142.652	1136.5	1141.933	1149.959	1159.638	1168.618	1177.26	1180.784	1182.975	1183.619	1182.926	1188.036	1198.276	1202.484	1188.129	1180.437	1189.472	1197.926	1190.767	1178.625	1164.136	1152.85	1142.181	1133.315	1128.408	1127.458	1126.917	1127.508	1129.821	1131.791	1132.842	1133.153	1135.393	1138.203	1140.252	1142.507	1145.489	1151.664	1157.949	1152.666	1154.739	1160.964	1166.007	1174.459	1184.511	1191.399	1196.378	1199.09	1206.131	1215.001	1222.061	1226.059	1232.388	1240.871	1251.077	1261.911	1270.079	1277.868	1284.908	1290.984	1297.347	1300.849	1292.048	1289.219	1286.123	1281.422	1275.515	1269.336	1263.154	1257.294	1252.078	1247.596	1243.819	1240.714	1238.254	1236.383	1235.024	1234.086	1233.467	1233.039	1232.651	1232.144	1231.369	1230.218	1228.641	1226.644	1224.291	1221.684	1218.947	1216.208	1213.585	1211.179	1209.072	1207.329	1206.002	1205.132	1204.747	1204.866	1205.486	1206.586	1208.115	1210	1212.144	1214.431	1216.737	1218.939	1220.923	1222.592	1223.873	1224.719	1225.113	1225.061	1224.592	1223.752	1222.602	1221.206	1219.633	1217.947	1216.209	1214.47	1212.773	1211.15	1209.626	1208.211	1206.912	1205.724	1204.638	1203.64	1202.711	1201.834	1200.989	1200.158	1199.326	1198.483	1197.622	1196.741
1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.366	1144.37	1144.378	1144.394	1144.423	1144.474	1144.557	1144.682	1144.85	1145.042	1145.195	1145.148	1144.61	1142.967	1139.575	1134.279	1123.333	1115.137	1115.443	1116.224	1116.103	1116.63	1116.392	1115.683	1116.843	1116.231	1115.794	1114.708	1113.393	1112.684	1114.98	1114.179	1111.248	1114.275	1113.713	1114.058	1112.841	1111.638	1111.233	1112.036	1111.262	1112.206	1114.245	1113.87	1114.379	1111.309	1112.79	1114.558	1115.211	1116.631	1113.084	1110.815	1111.218	1111.786	1112.701	1113.367	1114.349	1115.836	1113.483	1113.661	1115.234	1112.914	1122.901	1125.909	1120.596	1115.951	1113.727	1113.146	1112.947	1112.765	1115.833	1119.042	1126.851	1135.314	1143.284	1145.42	1147.44	1139.279	1134.952	1146.004	1154.985	1162.198	1168.753	1169.176	1166.718	1167.692	1168.225	1170.143	1181.496	1195.171	1196.715	1180.298	1167.816	1176.8	1184.856	1188.443	1181.011	1165.633	1154.451	1144.862	1137.363	1128.759	1126.274	1125.74	1126.26	1128.083	1130.057	1130.909	1130.98	1130.89	1132.162	1133.641	1137.397	1141.16	1146.228	1150.936	1148.655	1153.091	1157.104	1166.427	1177.914	1181.996	1185.587	1192.402	1200.265	1207.559	1214.001	1221.576	1227.427	1233.239	1240.219	1247.064	1255.959	1265.461	1274.348	1279.625	1285.647	1292.517	1297.98	1298.901	1286.389	1283.027	1276.72	1269.608	1263.158	1256.973	1251.434	1246.862	1243.114	1240.041	1237.61	1235.794	1234.512	1233.665	1233.149	1232.847	1232.611	1232.264	1231.636	1230.593	1229.068	1227.063	1224.647	1221.938	1219.077	1216.21	1213.469	1210.962	1208.773	1206.965	1205.586	1204.675	1204.261	1204.363	1204.985	1206.107	1207.685	1209.644	1211.885	1214.287	1216.718	1219.043	1221.141	1222.907	1224.261	1225.154	1225.566	1225.507	1225.008	1224.122	1222.913	1221.452	1219.811	1218.06	1216.261	1214.47	1212.731	1211.076	1209.528	1208.101	1206.797	1205.613	1204.536	1203.552	1202.641	1201.783	1200.957	1200.144	1199.327	1198.495	1197.64	1196.761	1195.86
1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.364	1144.365	1144.368	1144.374	1144.386	1144.409	1144.452	1144.525	1144.64	1144.807	1145.018	1145.234	1145.347	1145.102	1144.072	1141.324	1136.182	1128.984	1120.583	1116.04	1115.909	1116.759	1116.935	1117.258	1116.921	1116.124	1117.576	1116.633	1116.081	1115.361	1114.049	1114.345	1115.699	1115.639	1114.862	1116.929	1117.437	1116.188	1116.377	1113.384	1112.014	1113.395	1112.026	1113.12	1114.445	1115.233	1114.713	1113.335	1115.489	1116.294	1117.552	1118.327	1115.468	1114.948	1115.3	1117.953	1120.901	1120.506	1126.208	1125.88	1128.171	1125.876	1128.757	1114.412	1120.191	1118.629	1117.586	1115.397	1112.883	1112.936	1112.722	1114.172	1116.268	1120.065	1127.355	1139.936	1147.142	1145.388	1138.417	1130.608	1130.024	1142.922	1148.903	1155.989	1162.703	1156.941	1153.279	1153.577	1156.233	1170.601	1185.833	1199.315	1193.017	1173.141	1159.05	1163.01	1168.181	1173.294	1176.092	1165.842	1158.627	1152.99	1144.81	1130.734	1125.149	1124.787	1124.826	1125.826	1127.604	1129.064	1128.693	1128.586	1129.699	1132.415	1136.299	1142.958	1141.805	1144.559	1147.511	1149.859	1153.337	1159.897	1168.937	1171.962	1175.577	1185.637	1199.977	1212.561	1214.692	1216.98	1225.387	1232.185	1237.676	1242.298	1251.808	1261.861	1267.683	1272.447	1280.592	1290.588	1294.783	1296.314	1288.275	1279.665	1270.413	1262.495	1256.708	1250.787	1245.894	1242.291	1239.367	1236.967	1235.18	1233.978	1233.231	1232.817	1232.633	1232.546	1232.374	1231.918	1231.008	1229.551	1227.542	1225.058	1222.232	1219.229	1216.217	1213.344	1210.728	1208.455	1206.584	1205.157	1204.208	1203.764	1203.847	1204.465	1205.606	1207.229	1209.263	1211.604	1214.126	1216.689	1219.148	1221.369	1223.239	1224.672	1225.615	1226.047	1225.979	1225.447	1224.51	1223.236	1221.704	1219.99	1218.17	1216.308	1214.463	1212.679	1210.991	1209.421	1207.981	1206.674	1205.493	1204.428	1203.46	1202.568	1201.731	1200.925	1200.131	1199.33	1198.51	1197.663	1196.786	1195.882	1194.959
