future_nonIrr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Jul-2048	0	0	0	0	0	607369.898915619	0	115457.196313277	0	0	0
Aug-2048	0	0	0	0	0	555040.571443727	0	102114.289108342	0	0	0
Sep-2048	0	0	0	0	0	527867.72941053	0	139996.12168454	0	0	0
Oct-2049	0	0	0	0	0	360260.124517899	0	126232.878275957	0	0	0
Nov-2049	0	0	0	0	0	349009.476596482	0	130878.553723681	0	0	0
Dec-2049	0	0	0	0	0	526322.790552651	0	225566.910236851	0	0	0
Jan-2049	0	0	0	0	0	636239.545926043	0	296592.871033194	0	0	0
Feb-2049	0	0	0	0	0	955638.93991044	0	257054.778140467	0	0	0
Mar-2049	0	0	0	0	0	595740.568136283	0	147104.654254882	0	0	0
Apr-2049	0	0	0	0	0	220504.255683479	0	70528.9347222894	0	0	0
May-2049	0	0	0	0	0	285181.512314521	0	28312.9846758303	0	0	0
Jun-2049	0	0	0	0	0	542930.791388298	0	58938.8470855753	0	0	0
Jul-2049	0	0	0	0	0	607369.898915619	0	115457.196313277	0	0	0
Aug-2049	0	0	0	0	0	555040.571443727	0	102114.289108342	0	0	0
Sep-2049	0	0	0	0	0	527867.72941053	0	139996.12168454	0	0	0
Oct-2050	0	0	0	0	0	908715.92524448	0	142004.75706404	0	0	0
Nov-2050	0	0	0	0	0	866624.025353077	0	114459.776933426	0	0	0
Dec-2050	0	0	0	0	0	1563489.85436847	0	181274.186013737	0	0	0
Jan-2050	0	0	0	0	0	5558479.31230074	0	206239.208475552	0	0	0
Feb-2050	0	0	0	0	0	1264716.11658774	0	156172.221673458	0	0	0
Mar-2050	0	0	0	0	0	7504506.66247355	0	3770771.28065068	0	0	0
Apr-2050	0	0	0	0	0	9438321.52640101	0	11851783.2309913	0	0	0
May-2050	0	0	0	0	0	6226380.44982326	0	4183074.95780753	0	0	0
Jun-2050	0	0	0	0	0	3201744.65523276	0	1426209.50245172	0	0	0
Jul-2050	0	0	0	0	0	1120718.84074261	0	68155.5351898403	0	0	0
Aug-2050	0	0	0	0	0	1289675.42176817	0	74208.7017629944	0	0	0
Sep-2050	0	0	0	0	0	1369928.65034612	0	92927.3263910934	0	0	0
Oct-2051	0	0	0	0	0	671204.526208749	0	140590.137246428	0	0	0
Nov-2051	0	0	0	0	0	581216.514836552	0	116243.302967311	0	0	0
Dec-2051	0	0	0	0	0	1244262.9091046	0	248852.581820922	0	0	0
Jan-2051	0	0	0	0	0	775916.590396724	0	155183.318079345	0	0	0
Feb-2051	0	0	0	0	0	888817.68720772	0	177763.537441544	0	0	0
Mar-2051	0	0	0	0	0	807055.660696423	0	161411.132139285	0	0	0
Apr-2051	0	0	0	0	0	445400.144206588	0	89080.0288413179	0	0	0
May-2051	0	0	0	0	0	528599.993989032	0	50826.9224989454	0	0	0
Jun-2051	0	0	0	0	0	462947.745885864	0	93022.2106219262	0	0	0
Jul-2051	0	0	0	0	0	528578.163715436	0	99687.9870165081	0	0	0
Aug-2051	0	0	0	0	0	432998.671055174	0	130391.645260933	0	0	0
Sep-2051	0	0	0	0	0	587673.376753232	0	132226.509769477	0	0	0
Oct-2052	0	0	0	0	0	671204.526208749	0	140590.137246428	0	0	0
Nov-2052	0	0	0	0	0	581216.514836552	0	116243.302967311	0	0	0
Dec-2052	0	0	0	0	0	1244262.9091046	0	248852.581820922	0	0	0
Jan-2052	0	0	0	0	0	775916.590396724	0	155183.318079345	0	0	0
Feb-2052	0	0	0	0	0	888817.68720772	0	177763.537441544	0	0	0
Mar-2052	0	0	0	0	0	807055.660696423	0	161411.132139285	0	0	0
Apr-2052	0	0	0	0	0	445400.144206588	0	89080.0288413179	0	0	0
May-2052	0	0	0	0	0	528599.993989032	0	50826.9224989454	0	0	0
Jun-2052	0	0	0	0	0	462947.745885864	0	93022.2106219262	0	0	0
Jul-2052	0	0	0	0	0	528578.163715436	0	99687.9870165081	0	0	0
Aug-2052	0	0	0	0	0	432998.671055174	0	130391.645260933	0	0	0
Sep-2052	0	0	0	0	0	587673.376753232	0	132226.509769477	0	0	0
Oct-2053	0	0	0	0	0	908715.92524448	0	142004.75706404	0	0	0
Nov-2053	0	0	0	0	0	866624.025353077	0	114459.776933426	0	0	0
Dec-2053	0	0	0	0	0	1563489.85436847	0	181274.186013737	0	0	0
Jan-2053	0	0	0	0	0	5558479.31230074	0	206239.208475552	0	0	0
Feb-2053	0	0	0	0	0	1264716.11658774	0	156172.221673458	0	0	0
Mar-2053	0	0	0	0	0	7504506.66247355	0	3770771.28065068	0	0	0
Apr-2053	0	0	0	0	0	9438321.52640101	0	11851783.2309913	0	0	0
May-2053	0	0	0	0	0	6226380.44982326	0	4183074.95780753	0	0	0
Jun-2053	0	0	0	0	0	3201744.65523276	0	1426209.50245172	0	0	0
Jul-2053	0	0	0	0	0	1120718.84074261	0	68155.5351898403	0	0	0
Aug-2053	0	0	0	0	0	1289675.42176817	0	74208.7017629944	0	0	0
Sep-2053	0	0	0	0	0	1369928.65034612	0	92927.3263910934	0	0	0
Oct-2054	0	0	0	0	0	858463.269486638	0	107890.532845139	0	0	0
Nov-2054	0	0	0	0	0	914654.269431764	0	130664.895633109	0	0	0
Dec-2054	0	0	0	0	0	1031860.61476872	0	157598.197910692	0	0	0
Jan-2054	0	0	0	0	0	1030268.84809583	0	206053.769619166	0	0	0
Feb-2054	0	0	0	0	0	952630.612702988	0	190526.122540598	0	0	0
Mar-2054	0	0	0	0	0	1783551.35994103	0	157074.125449353	0	0	0
Apr-2054	0	0	0	0	0	541625.527585035	0	45366.9245327636	0	0	0
May-2054	0	0	0	0	0	589447.05275756	0	0	0	0	0
Jun-2054	0	0	0	0	0	752195.149904262	0	0	0	0	0
Jul-2054	0	0	0	0	0	844124.494063585	0	0	0	0	0
Aug-2054	0	0	0	0	0	861559.213872549	0	0	0	0	0
Sep-2054	0	0	0	0	0	1030147.0655026	0	0	0	0	0
Oct-2055	0	0	0	0	0	671204.526208749	0	140590.137246428	0	0	0
Nov-2055	0	0	0	0	0	581216.514836552	0	116243.302967311	0	0	0
Dec-2055	0	0	0	0	0	1244262.9091046	0	248852.581820922	0	0	0
Jan-2055	0	0	0	0	0	775916.590396724	0	155183.318079345	0	0	0
Feb-2055	0	0	0	0	0	888817.68720772	0	177763.537441544	0	0	0
Mar-2055	0	0	0	0	0	807055.660696423	0	161411.132139285	0	0	0
Apr-2055	0	0	0	0	0	445400.144206588	0	89080.0288413179	0	0	0
May-2055	0	0	0	0	0	528599.993989032	0	50826.9224989454	0	0	0
Jun-2055	0	0	0	0	0	462947.745885864	0	93022.2106219262	0	0	0
Jul-2055	0	0	0	0	0	528578.163715436	0	99687.9870165081	0	0	0
Aug-2055	0	0	0	0	0	432998.671055174	0	130391.645260933	0	0	0
Sep-2055	0	0	0	0	0	587673.376753232	0	132226.509769477	0	0	0
Oct-2056	0	0	0	0	0	908715.92524448	0	142004.75706404	0	0	0
Nov-2056	0	0	0	0	0	866624.025353077	0	114459.776933426	0	0	0
Dec-2056	0	0	0	0	0	1563489.85436847	0	181274.186013737	0	0	0
Jan-2056	0	0	0	0	0	5558479.31230074	0	206239.208475552	0	0	0
Feb-2056	0	0	0	0	0	1264716.11658774	0	156172.221673458	0	0	0
Mar-2056	0	0	0	0	0	7504506.66247355	0	3770771.28065068	0	0	0
Apr-2056	0	0	0	0	0	9438321.52640101	0	11851783.2309913	0	0	0
May-2056	0	0	0	0	0	6226380.44982326	0	4183074.95780753	0	0	0
Jun-2056	0	0	0	0	0	3201744.65523276	0	1426209.50245172	0	0	0
Jul-2056	0	0	0	0	0	1120718.84074261	0	68155.5351898403	0	0	0
Aug-2056	0	0	0	0	0	1289675.42176817	0	74208.7017629944	0	0	0
Sep-2056	0	0	0	0	0	1369928.65034612	0	92927.3263910934	0	0	0
Oct-2057	0	0	0	0	0	360260.124517899	0	126232.878275957	0	0	0
Nov-2057	0	0	0	0	0	349009.476596482	0	130878.553723681	0	0	0
Dec-2057	0	0	0	0	0	526322.790552651	0	225566.910236851	0	0	0
Jan-2057	0	0	0	0	0	636239.545926043	0	296592.871033194	0	0	0
Feb-2057	0	0	0	0	0	955638.93991044	0	257054.778140467	0	0	0
Mar-2057	0	0	0	0	0	595740.568136283	0	147104.654254882	0	0	0
Apr-2057	0	0	0	0	0	220504.255683479	0	70528.9347222894	0	0	0
May-2057	0	0	0	0	0	285181.512314521	0	28312.9846758303	0	0	0
Jun-2057	0	0	0	0	0	542930.791388298	0	58938.8470855753	0	0	0
Jul-2057	0	0	0	0	0	607369.898915619	0	115457.196313277	0	0	0
Aug-2057	0	0	0	0	0	555040.571443727	0	102114.289108342	0	0	0
Sep-2057	0	0	0	0	0	527867.72941053	0	139996.12168454	0	0	0
Oct-2058	0	0	0	0	0	360260.124517899	0	126232.878275957	0	0	0
Nov-2058	0	0	0	0	0	349009.476596482	0	130878.553723681	0	0	0
Dec-2058	0	0	0	0	0	526322.790552651	0	225566.910236851	0	0	0
Jan-2058	0	0	0	0	0	636239.545926043	0	296592.871033194	0	0	0
Feb-2058	0	0	0	0	0	955638.93991044	0	257054.778140467	0	0	0
Mar-2058	0	0	0	0	0	595740.568136283	0	147104.654254882	0	0	0
Apr-2058	0	0	0	0	0	220504.255683479	0	70528.9347222894	0	0	0
May-2058	0	0	0	0	0	285181.512314521	0	28312.9846758303	0	0	0
Jun-2058	0	0	0	0	0	542930.791388298	0	58938.8470855753	0	0	0
Jul-2058	0	0	0	0	0	607369.898915619	0	115457.196313277	0	0	0
Aug-2058	0	0	0	0	0	555040.571443727	0	102114.289108342	0	0	0
Sep-2058	0	0	0	0	0	527867.72941053	0	139996.12168454	0	0	0
Oct-2059	0	0	0	0	0	908715.92524448	0	142004.75706404	0	0	0
Nov-2059	0	0	0	0	0	866624.025353077	0	114459.776933426	0	0	0
Dec-2059	0	0	0	0	0	1563489.85436847	0	181274.186013737	0	0	0
Jan-2059	0	0	0	0	0	5558479.31230074	0	206239.208475552	0	0	0
Feb-2059	0	0	0	0	0	1264716.11658774	0	156172.221673458	0	0	0
Mar-2059	0	0	0	0	0	7504506.66247355	0	3770771.28065068	0	0	0
Apr-2059	0	0	0	0	0	9438321.52640101	0	11851783.2309913	0	0	0
May-2059	0	0	0	0	0	6226380.44982326	0	4183074.95780753	0	0	0
Jun-2059	0	0	0	0	0	3201744.65523276	0	1426209.50245172	0	0	0
Jul-2059	0	0	0	0	0	1120718.84074261	0	68155.5351898403	0	0	0
Aug-2059	0	0	0	0	0	1289675.42176817	0	74208.7017629944	0	0	0
Sep-2059	0	0	0	0	0	1369928.65034612	0	92927.3263910934	0	0	0
Oct-2060	0	0	0	0	0	908715.92524448	0	142004.75706404	0	0	0
Nov-2060	0	0	0	0	0	866624.025353077	0	114459.776933426	0	0	0
Dec-2060	0	0	0	0	0	1563489.85436847	0	181274.186013737	0	0	0
Jan-2060	0	0	0	0	0	5558479.31230074	0	206239.208475552	0	0	0
Feb-2060	0	0	0	0	0	1264716.11658774	0	156172.221673458	0	0	0
Mar-2060	0	0	0	0	0	7504506.66247355	0	3770771.28065068	0	0	0
Apr-2060	0	0	0	0	0	9438321.52640101	0	11851783.2309913	0	0	0
May-2060	0	0	0	0	0	6226380.44982326	0	4183074.95780753	0	0	0
Jun-2060	0	0	0	0	0	3201744.65523276	0	1426209.50245172	0	0	0
Jul-2060	0	0	0	0	0	1120718.84074261	0	68155.5351898403	0	0	0
Aug-2060	0	0	0	0	0	1289675.42176817	0	74208.7017629944	0	0	0
Sep-2060	0	0	0	0	0	1369928.65034612	0	92927.3263910934	0	0	0
Oct-2061	0	0	0	0	0	625279.010943273	0	125971.961911648	0	0	0
Nov-2061	0	0	0	0	0	654055.868191002	0	65405.5868191002	0	0	0
Dec-2061	0	0	0	0	0	2356564.41817857	0	181274.186013737	0	0	0
Jan-2061	0	0	0	0	0	17799774.2669786	0	206239.208475552	0	0	0
Feb-2061	0	0	0	0	0	1416705.15375209	0	156172.221673458	0	0	0
Mar-2061	0	0	0	0	0	1068011.96619617	0	213602.393239234	0	0	0
Apr-2061	0	0	0	0	0	5200008.75565436	0	10351537.4945353	0	0	0
May-2061	0	0	0	0	0	5243160.57991087	0	5577093.91393238	0	0	0
Jun-2061	0	0	0	0	0	2696891.73401091	0	794736.211471813	0	0	0
Jul-2061	0	0	0	0	0	1378500.6633558	0	0	0	0	0
Aug-2061	0	0	0	0	0	1393208.52987299	0	0	0	0	0
Sep-2061	0	0	0	0	0	1623530.3217231	0	0	0	0	0
Oct-2062	0	0	0	0	0	715934.08746911	0	86370.0670081872	0	0	0
Nov-2062	0	0	0	0	0	722885.432251024	0	127944.324292217	0	0	0
Dec-2062	0	0	0	0	0	1085487.08376335	0	196529.671819055	0	0	0
Jan-2062	0	0	0	0	0	957534.115324899	0	192126.58624642	0	0	0
Feb-2062	0	0	0	0	0	756164.41408908	0	151768.536475967	0	0	0
Mar-2062	0	0	0	0	0	1060644.1754036	0	149341.269208987	0	0	0
Apr-2062	0	0	0	0	0	667819.985250872	0	94918.5765838805	0	0	0
May-2062	0	0	0	0	0	570265.296639136	0	42362.5648931929	0	0	0
Jun-2062	0	0	0	0	0	541245.322655297	0	4665.90795392498	0	0	0
Jul-2062	0	0	0	0	0	559614.123379467	0	0	0	0	0
Aug-2062	0	0	0	0	0	655137.011711082	0	2411.54728237208	0	0	0
Sep-2062	0	0	0	0	0	757885.447490252	0	31211.7554932627	0	0	0
Oct-2063	0	0	0	0	0	702813.647531525	0	96275.842127606	0	0	0
Nov-2063	0	0	0	0	0	632406.057772908	0	130393.001602662	0	0	0
Dec-2063	0	0	0	0	0	1476403.77978637	0	295280.755957276	0	0	0
Jan-2063	0	0	0	0	0	4848727.99541554	0	231069.281872225	0	0	0
Feb-2063	0	0	0	0	0	6585118.55013018	0	189265.052481443	0	0	0
Mar-2063	0	0	0	0	0	2181089.51015401	0	109054.475507701	0	0	0
Apr-2063	0	0	0	0	0	358762.457556302	0	29896.8714630252	0	0	0
May-2063	0	0	0	0	0	430482.777340144	0	20130.4895878485	0	0	0
Jun-2063	0	0	0	0	0	466980.259395496	0	0	0	0	0
Jul-2063	0	0	0	0	0	540582.621185177	0	0	0	0	0
Aug-2063	0	0	0	0	0	613665.33327458	0	0	0	0	0
Sep-2063	0	0	0	0	0	510717.25264441	0	4863.97383470867	0	0	0
Oct-2064	0	0	0	0	0	614903.658860827	0	125407.983057143	0	0	0
Nov-2064	0	0	0	0	0	642300.140541671	0	128460.028108334	0	0	0
Dec-2064	0	0	0	0	0	1059661.21301738	0	314480.101927738	0	0	0
Jan-2064	0	0	0	0	0	1099583.43209748	0	329875.029629246	0	0	0
Feb-2064	0	0	0	0	0	764136.662958133	0	229240.99888744	0	0	0
Mar-2064	0	0	0	0	0	768380.196712453	0	173505.205709264	0	0	0
Apr-2064	0	0	0	0	0	603694.994426395	0	181108.498327918	0	0	0
May-2064	0	0	0	0	0	521906.133205359	0	72393.4313800986	0	0	0
Jun-2064	0	0	0	0	0	506733.202935265	0	76723.6891768185	0	0	0
Jul-2064	0	0	0	0	0	632224.346515461	0	134700.719876147	0	0	0
Aug-2064	0	0	0	0	0	477932.925044583	0	149655.7644079	0	0	0
Sep-2064	0	0	0	0	0	577911.911415026	0	145082.488221346	0	0	0
Oct-2065	0	0	0	0	0	908715.92524448	0	142004.75706404	0	0	0
Nov-2065	0	0	0	0	0	866624.025353077	0	114459.776933426	0	0	0
Dec-2065	0	0	0	0	0	1563489.85436847	0	181274.186013737	0	0	0
Jan-2065	0	0	0	0	0	5558479.31230074	0	206239.208475552	0	0	0
Feb-2065	0	0	0	0	0	1264716.11658774	0	156172.221673458	0	0	0
Mar-2065	0	0	0	0	0	7504506.66247355	0	3770771.28065068	0	0	0
Apr-2065	0	0	0	0	0	9438321.52640101	0	11851783.2309913	0	0	0
May-2065	0	0	0	0	0	6226380.44982326	0	4183074.95780753	0	0	0
Jun-2065	0	0	0	0	0	3201744.65523276	0	1426209.50245172	0	0	0
Jul-2065	0	0	0	0	0	1120718.84074261	0	68155.5351898403	0	0	0
Aug-2065	0	0	0	0	0	1289675.42176817	0	74208.7017629944	0	0	0
Sep-2065	0	0	0	0	0	1369928.65034612	0	92927.3263910934	0	0	0
Oct-2066	0	0	0	0	0	908715.92524448	0	142004.75706404	0	0	0
Nov-2066	0	0	0	0	0	866624.025353077	0	114459.776933426	0	0	0
Dec-2066	0	0	0	0	0	1563489.85436847	0	181274.186013737	0	0	0
Jan-2066	0	0	0	0	0	5558479.31230074	0	206239.208475552	0	0	0
Feb-2066	0	0	0	0	0	1264716.11658774	0	156172.221673458	0	0	0
Mar-2066	0	0	0	0	0	7504506.66247355	0	3770771.28065068	0	0	0
Apr-2066	0	0	0	0	0	9438321.52640101	0	11851783.2309913	0	0	0
May-2066	0	0	0	0	0	6226380.44982326	0	4183074.95780753	0	0	0
Jun-2066	0	0	0	0	0	3201744.65523276	0	1426209.50245172	0	0	0
Jul-2066	0	0	0	0	0	1120718.84074261	0	68155.5351898403	0	0	0
Aug-2066	0	0	0	0	0	1289675.42176817	0	74208.7017629944	0	0	0
Sep-2066	0	0	0	0	0	1369928.65034612	0	92927.3263910934	0	0	0
Oct-2067	0	0	0	0	0	726434.172834686	0	82329.2062545978	0	0	0
Nov-2067	0	0	0	0	0	644493.140210851	0	128898.628042171	0	0	0
Dec-2067	0	0	0	0	0	1092646.60174598	0	218529.320349197	0	0	0
Jan-2067	0	0	0	0	0	829376.389208697	0	165875.27784174	0	0	0
Feb-2067	0	0	0	0	0	670959.417063181	0	134191.883412636	0	0	0
Mar-2067	0	0	0	0	0	723888.672983518	0	144777.734596704	0	0	0
Apr-2067	0	0	0	0	0	614659.728605155	0	120883.079959014	0	0	0
May-2067	0	0	0	0	0	527568.416022802	0	72768.0573824554	0	0	0
Jun-2067	0	0	0	0	0	453088.170881889	0	0	0	0	0
Jul-2067	0	0	0	0	0	363811.554778018	0	0	0	0	0
Aug-2067	0	0	0	0	0	526276.060898563	0	0	0	0	0
Sep-2067	0	0	0	0	0	718579.519447435	0	21775.1369529526	0	0	0
Oct-2068	0	0	0	0	0	702813.647531525	0	96275.842127606	0	0	0
Nov-2068	0	0	0	0	0	632406.057772908	0	130393.001602662	0	0	0
Dec-2068	0	0	0	0	0	1476403.77978637	0	295280.755957276	0	0	0
Jan-2068	0	0	0	0	0	4848727.99541554	0	231069.281872225	0	0	0
Feb-2068	0	0	0	0	0	6585118.55013018	0	189265.052481443	0	0	0
Mar-2068	0	0	0	0	0	2181089.51015401	0	109054.475507701	0	0	0
Apr-2068	0	0	0	0	0	358762.457556302	0	29896.8714630252	0	0	0
May-2068	0	0	0	0	0	430482.777340144	0	20130.4895878485	0	0	0
Jun-2068	0	0	0	0	0	466980.259395496	0	0	0	0	0
Jul-2068	0	0	0	0	0	540582.621185177	0	0	0	0	0
Aug-2068	0	0	0	0	0	613665.33327458	0	0	0	0	0
Sep-2068	0	0	0	0	0	510717.25264441	0	4863.97383470867	0	0	0
Oct-2069	0	0	0	0	0	726434.172834686	0	82329.2062545978	0	0	0
Nov-2069	0	0	0	0	0	644493.140210851	0	128898.628042171	0	0	0
Dec-2069	0	0	0	0	0	1092646.60174598	0	218529.320349197	0	0	0
Jan-2069	0	0	0	0	0	829376.389208697	0	165875.27784174	0	0	0
Feb-2069	0	0	0	0	0	670959.417063181	0	134191.883412636	0	0	0
Mar-2069	0	0	0	0	0	723888.672983518	0	144777.734596704	0	0	0
Apr-2069	0	0	0	0	0	614659.728605155	0	120883.079959014	0	0	0
May-2069	0	0	0	0	0	527568.416022802	0	72768.0573824554	0	0	0
Jun-2069	0	0	0	0	0	453088.170881889	0	0	0	0	0
Jul-2069	0	0	0	0	0	363811.554778018	0	0	0	0	0
Aug-2069	0	0	0	0	0	526276.060898563	0	0	0	0	0
Sep-2069	0	0	0	0	0	718579.519447435	0	21775.1369529526	0	0	0
Oct-2070	0	0	0	0	0	645380.436972277	0	138455.318658413	0	0	0
Nov-2070	0	0	0	0	0	750825.070633294	0	150165.014126659	0	0	0
Dec-2070	0	0	0	0	0	1410361.29724543	0	283903.897497459	0	0	0
Jan-2070	0	0	0	0	0	946082.195836225	0	189216.439167246	0	0	0
Feb-2070	0	0	0	0	0	651121.762477816	0	130224.352495563	0	0	0
Mar-2070	0	0	0	0	0	647153.554016052	0	129430.710803211	0	0	0
Apr-2070	0	0	0	0	0	319550.749078116	0	64346.3965720441	0	0	0
May-2070	0	0	0	0	0	396015.465617778	0	0	0	0	0
Jun-2070	0	0	0	0	0	533986.647677677	0	0	0	0	0
Jul-2070	0	0	0	0	0	444296.622281041	0	0	0	0	0
Aug-2070	0	0	0	0	0	508633.039278895	0	0	0	0	0
Sep-2070	0	0	0	0	0	610500.166795062	0	16958.3379665295	0	0	0
