future_nonIrr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Dec-2023	0	0	0	0	0	1018573.39061767	0	205705.375303896	0	0	0
Jan-2023	0	0	0	0	0	997610.8651139	0	201471.901097922	0	0	0
Feb-2023	0	0	0	0	0	675848.952290207	0	136633.723206685	0	0	0
Mar-2023	0	0	0	0	0	719528.578831442	0	145311.960545764	0	0	0
Apr-2023	0	0	0	0	0	666356.178281174	0	134617.409753773	0	0	0
May-2023	0	0	0	0	0	625567.055088748	0	77431.7527471415	0	0	0
Jun-2023	0	0	0	0	0	422053.315903966	0	14921.0768248877	0	0	0
Jul-2023	0	0	0	0	0	501522.05008622	0	0	0	0	0
Aug-2023	0	0	0	0	0	579041.116902856	0	7178.19566408499	0	0	0
Sep-2023	0	0	0	0	0	525956.108784331	0	72712.8260992162	0	0	0
Oct-2024	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2024	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2024	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2024	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2024	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2024	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2024	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2024	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2024	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2024	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2024	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2024	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2025	0	0	0	0	0	390709.667174796	0	136902.206214791	0	0	0
Nov-2025	0	0	0	0	0	369721.578036546	0	138645.591763705	0	0	0
Dec-2025	0	0	0	0	0	496583.223043924	0	212821.38130454	0	0	0
Jan-2025	0	0	0	0	0	480161.553743323	0	223834.709263805	0	0	0
Feb-2025	0	0	0	0	0	753356.405232465	0	202643.336850505	0	0	0
Mar-2025	0	0	0	0	0	678034.325688009	0	167425.235728548	0	0	0
Apr-2025	0	0	0	0	0	331083.321436778	0	105897.974136028	0	0	0
May-2025	0	0	0	0	0	393853.635187803	0	39102.0155797964	0	0	0
Jun-2025	0	0	0	0	0	582514.472011493	0	63235.9260804305	0	0	0
Jul-2025	0	0	0	0	0	608392.750624202	0	115651.633987465	0	0	0
Aug-2025	0	0	0	0	0	554690.886086563	0	102049.95530376	0	0	0
Sep-2025	0	0	0	0	0	527427.114111327	0	139879.265832957	0	0	0
Oct-2026	0	0	0	0	0	390709.667174796	0	136902.206214791	0	0	0
Nov-2026	0	0	0	0	0	369721.578036546	0	138645.591763705	0	0	0
Dec-2026	0	0	0	0	0	496583.223043924	0	212821.38130454	0	0	0
Jan-2026	0	0	0	0	0	480161.553743323	0	223834.709263805	0	0	0
Feb-2026	0	0	0	0	0	753356.405232465	0	202643.336850505	0	0	0
Mar-2026	0	0	0	0	0	678034.325688009	0	167425.235728548	0	0	0
Apr-2026	0	0	0	0	0	331083.321436778	0	105897.974136028	0	0	0
May-2026	0	0	0	0	0	393853.635187803	0	39102.0155797964	0	0	0
Jun-2026	0	0	0	0	0	582514.472011493	0	63235.9260804305	0	0	0
Jul-2026	0	0	0	0	0	608392.750624202	0	115651.633987465	0	0	0
Aug-2026	0	0	0	0	0	554690.886086563	0	102049.95530376	0	0	0
Sep-2026	0	0	0	0	0	527427.114111327	0	139879.265832957	0	0	0
Oct-2027	0	0	0	0	0	737729.336079678	0	83609.3247556968	0	0	0
Nov-2027	0	0	0	0	0	834822.418444482	0	166964.483688897	0	0	0
Dec-2027	0	0	0	0	0	935598.513495548	0	187119.70269911	0	0	0
Jan-2027	0	0	0	0	0	795694.616759079	0	159138.923351816	0	0	0
Feb-2027	0	0	0	0	0	665124.375539339	0	133024.875107868	0	0	0
Mar-2027	0	0	0	0	0	749905.674198484	0	149981.134839697	0	0	0
Apr-2027	0	0	0	0	0	688010.993852086	0	135308.828790911	0	0	0
May-2027	0	0	0	0	0	633393.25190965	0	87364.5864702965	0	0	0
Jun-2027	0	0	0	0	0	485079.330005662	0	0	0	0	0
Jul-2027	0	0	0	0	0	375082.770454666	0	0	0	0	0
Aug-2027	0	0	0	0	0	521224.22792524	0	0	0	0	0
Sep-2027	0	0	0	0	0	726643.810602221	0	22019.5094121885	0	0	0
Oct-2028	0	0	0	0	0	390709.667174796	0	136902.206214791	0	0	0
Nov-2028	0	0	0	0	0	369721.578036546	0	138645.591763705	0	0	0
Dec-2028	0	0	0	0	0	496583.223043924	0	212821.38130454	0	0	0
Jan-2028	0	0	0	0	0	480161.553743323	0	223834.709263805	0	0	0
Feb-2028	0	0	0	0	0	753356.405232465	0	202643.336850505	0	0	0
Mar-2028	0	0	0	0	0	678034.325688009	0	167425.235728548	0	0	0
Apr-2028	0	0	0	0	0	331083.321436778	0	105897.974136028	0	0	0
May-2028	0	0	0	0	0	393853.635187803	0	39102.0155797964	0	0	0
Jun-2028	0	0	0	0	0	582514.472011493	0	63235.9260804305	0	0	0
Jul-2028	0	0	0	0	0	608392.750624202	0	115651.633987465	0	0	0
Aug-2028	0	0	0	0	0	554690.886086563	0	102049.95530376	0	0	0
Sep-2028	0	0	0	0	0	527427.114111327	0	139879.265832957	0	0	0
Oct-2029	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2029	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2029	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2029	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2029	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2029	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2029	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2029	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2029	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2029	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2029	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2029	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2030	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2030	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2030	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2030	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2030	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2030	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2030	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2030	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2030	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2030	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2030	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2030	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2031	0	0	0	0	0	919862.096205525	0	115607.056505759	0	0	0
Nov-2031	0	0	0	0	0	1080356.56780165	0	154336.652543092	0	0	0
Dec-2031	0	0	0	0	0	1115010.25142608	0	170297.813252699	0	0	0
Jan-2031	0	0	0	0	0	869905.532785729	0	173981.106557147	0	0	0
Feb-2031	0	0	0	0	0	814516.336935628	0	162903.267387126	0	0	0
Mar-2031	0	0	0	0	0	1824125.63279053	0	160647.427887803	0	0	0
Apr-2031	0	0	0	0	0	860814.189924084	0	72102.3851389404	0	0	0
May-2031	0	0	0	0	0	726272.950916413	0	0	0	0	0
Jun-2031	0	0	0	0	0	834057.157162516	0	0	0	0	0
Jul-2031	0	0	0	0	0	864650.438929599	0	0	0	0	0
Aug-2031	0	0	0	0	0	870732.884714932	0	0	0	0	0
Sep-2031	0	0	0	0	0	1038832.89470936	0	0	0	0	0
Oct-2032	0	0	0	0	0	1637206.69020174	0	48011.9263988781	0	0	0
Nov-2032	0	0	0	0	0	1964931.90374544	0	79659.4015031935	0	0	0
Dec-2032	0	0	0	0	0	2134776.37330105	0	191542.887329473	0	0	0
Jan-2032	0	0	0	0	0	7992350.96321589	0	185868.627051533	0	0	0
Feb-2032	0	0	0	0	0	1751832.80486539	0	152333.287379599	0	0	0
Mar-2032	0	0	0	0	0	1695226.99347723	0	147411.042911064	0	0	0
Apr-2032	0	0	0	0	0	1600445.51250894	0	139169.175000777	0	0	0
May-2032	0	0	0	0	0	756561.346402919	0	29985.6631196279	0	0	0
Jun-2032	0	0	0	0	0	514538.941936049	0	0	0	0	0
Jul-2032	0	0	0	0	0	449076.305331567	0	0	0	0	0
Aug-2032	0	0	0	0	0	495285.553725557	0	0	0	0	0
Sep-2032	0	0	0	0	0	267748.892226667	0	7369.23556587157	0	0	0
Oct-2033	0	0	0	0	0	643381.387372846	0	129618.960826031	0	0	0
Nov-2033	0	0	0	0	0	774727.866070649	0	77472.7866070649	0	0	0
Dec-2033	0	0	0	0	0	2227677.33420135	0	171359.794938566	0	0	0
Jan-2033	0	0	0	0	0	15248480.8313545	0	176678.342654453	0	0	0
Feb-2033	0	0	0	0	0	1343306.22952411	0	148081.001679823	0	0	0
Mar-2033	0	0	0	0	0	904167.009803247	0	180833.40196065	0	0	0
Apr-2033	0	0	0	0	0	5532336.53044761	0	11013094.7308586	0	0	0
May-2033	0	0	0	0	0	7016283.60340387	0	7463145.93775658	0	0	0
Jun-2033	0	0	0	0	0	2893040.16244176	0	852538.405357233	0	0	0
Jul-2033	0	0	0	0	0	1424211.33881568	0	0	0	0	0
Aug-2033	0	0	0	0	0	1403179.85629536	0	0	0	0	0
Sep-2033	0	0	0	0	0	1634476.24989442	0	0	0	0	0
Oct-2034	0	0	0	0	0	919862.096205525	0	115607.056505759	0	0	0
Nov-2034	0	0	0	0	0	1080356.56780165	0	154336.652543092	0	0	0
Dec-2034	0	0	0	0	0	1115010.25142608	0	170297.813252699	0	0	0
Jan-2034	0	0	0	0	0	869905.532785729	0	173981.106557147	0	0	0
Feb-2034	0	0	0	0	0	814516.336935628	0	162903.267387126	0	0	0
Mar-2034	0	0	0	0	0	1824125.63279053	0	160647.427887803	0	0	0
Apr-2034	0	0	0	0	0	860814.189924084	0	72102.3851389404	0	0	0
May-2034	0	0	0	0	0	726272.950916413	0	0	0	0	0
Jun-2034	0	0	0	0	0	834057.157162516	0	0	0	0	0
Jul-2034	0	0	0	0	0	864650.438929599	0	0	0	0	0
Aug-2034	0	0	0	0	0	870732.884714932	0	0	0	0	0
Sep-2034	0	0	0	0	0	1038832.89470936	0	0	0	0	0
Oct-2035	0	0	0	0	0	390709.667174796	0	136902.206214791	0	0	0
Nov-2035	0	0	0	0	0	369721.578036546	0	138645.591763705	0	0	0
Dec-2035	0	0	0	0	0	496583.223043924	0	212821.38130454	0	0	0
Jan-2035	0	0	0	0	0	480161.553743323	0	223834.709263805	0	0	0
Feb-2035	0	0	0	0	0	753356.405232465	0	202643.336850505	0	0	0
Mar-2035	0	0	0	0	0	678034.325688009	0	167425.235728548	0	0	0
Apr-2035	0	0	0	0	0	331083.321436778	0	105897.974136028	0	0	0
May-2035	0	0	0	0	0	393853.635187803	0	39102.0155797964	0	0	0
Jun-2035	0	0	0	0	0	582514.472011493	0	63235.9260804305	0	0	0
Jul-2035	0	0	0	0	0	608392.750624202	0	115651.633987465	0	0	0
Aug-2035	0	0	0	0	0	554690.886086563	0	102049.95530376	0	0	0
Sep-2035	0	0	0	0	0	527427.114111327	0	139879.265832957	0	0	0
Oct-2036	0	0	0	0	0	390709.667174796	0	136902.206214791	0	0	0
Nov-2036	0	0	0	0	0	369721.578036546	0	138645.591763705	0	0	0
Dec-2036	0	0	0	0	0	496583.223043924	0	212821.38130454	0	0	0
Jan-2036	0	0	0	0	0	480161.553743323	0	223834.709263805	0	0	0
Feb-2036	0	0	0	0	0	753356.405232465	0	202643.336850505	0	0	0
Mar-2036	0	0	0	0	0	678034.325688009	0	167425.235728548	0	0	0
Apr-2036	0	0	0	0	0	331083.321436778	0	105897.974136028	0	0	0
May-2036	0	0	0	0	0	393853.635187803	0	39102.0155797964	0	0	0
Jun-2036	0	0	0	0	0	582514.472011493	0	63235.9260804305	0	0	0
Jul-2036	0	0	0	0	0	608392.750624202	0	115651.633987465	0	0	0
Aug-2036	0	0	0	0	0	554690.886086563	0	102049.95530376	0	0	0
Sep-2036	0	0	0	0	0	527427.114111327	0	139879.265832957	0	0	0
Oct-2037	0	0	0	0	0	675076.861272545	0	144826.177850858	0	0	0
Nov-2037	0	0	0	0	0	868984.16390293	0	173796.832780586	0	0	0
Dec-2037	0	0	0	0	0	1198896.4159152	0	241336.291515398	0	0	0
Jan-2037	0	0	0	0	0	884040.430649797	0	176808.08612996	0	0	0
Feb-2037	0	0	0	0	0	653124.367006268	0	130624.873401254	0	0	0
Mar-2037	0	0	0	0	0	714350.432392372	0	142870.086478475	0	0	0
Apr-2037	0	0	0	0	0	494135.792771161	0	99501.7466672306	0	0	0
May-2037	0	0	0	0	0	481279.445862388	0	0	0	0	0
Jun-2037	0	0	0	0	0	587216.890257921	0	0	0	0	0
Jul-2037	0	0	0	0	0	451155.385621326	0	0	0	0	0
Aug-2037	0	0	0	0	0	516520.949195931	0	0	0	0	0
Sep-2037	0	0	0	0	0	619903.337968473	0	17219.5371657909	0	0	0
Oct-2038	0	0	0	0	0	737729.336079678	0	83609.3247556968	0	0	0
Nov-2038	0	0	0	0	0	834822.418444482	0	166964.483688897	0	0	0
Dec-2038	0	0	0	0	0	935598.513495548	0	187119.70269911	0	0	0
Jan-2038	0	0	0	0	0	795694.616759079	0	159138.923351816	0	0	0
Feb-2038	0	0	0	0	0	665124.375539339	0	133024.875107868	0	0	0
Mar-2038	0	0	0	0	0	749905.674198484	0	149981.134839697	0	0	0
Apr-2038	0	0	0	0	0	688010.993852086	0	135308.828790911	0	0	0
May-2038	0	0	0	0	0	633393.25190965	0	87364.5864702965	0	0	0
Jun-2038	0	0	0	0	0	485079.330005662	0	0	0	0	0
Jul-2038	0	0	0	0	0	375082.770454666	0	0	0	0	0
Aug-2038	0	0	0	0	0	521224.22792524	0	0	0	0	0
Sep-2038	0	0	0	0	0	726643.810602221	0	22019.5094121885	0	0	0
Oct-2039	0	0	0	0	0	712911.009623429	0	97659.0424141682	0	0	0
Nov-2039	0	0	0	0	0	767707.581738194	0	158290.223038803	0	0	0
Dec-2039	0	0	0	0	0	1176139.14657369	0	235227.829314738	0	0	0
Jan-2039	0	0	0	0	0	4322630.78814881	0	205997.77775959	0	0	0
Feb-2039	0	0	0	0	0	5810927.25173289	0	167013.766402631	0	0	0
Mar-2039	0	0	0	0	0	2624678.99176933	0	131233.949588467	0	0	0
Apr-2039	0	0	0	0	0	529524.885887995	0	44127.0738239996	0	0	0
May-2039	0	0	0	0	0	486106.713164011	0	22731.6088889646	0	0	0
Jun-2039	0	0	0	0	0	503266.116581384	0	0	0	0	0
Jul-2039	0	0	0	0	0	544997.342223196	0	0	0	0	0
Aug-2039	0	0	0	0	0	616992.179801793	0	0	0	0	0
Sep-2039	0	0	0	0	0	514311.010762735	0	4898.20010250224	0	0	0
Oct-2040	0	0	0	0	0	919862.096205525	0	115607.056505759	0	0	0
Nov-2040	0	0	0	0	0	1080356.56780165	0	154336.652543092	0	0	0
Dec-2040	0	0	0	0	0	1115010.25142608	0	170297.813252699	0	0	0
Jan-2040	0	0	0	0	0	869905.532785729	0	173981.106557147	0	0	0
Feb-2040	0	0	0	0	0	814516.336935628	0	162903.267387126	0	0	0
Mar-2040	0	0	0	0	0	1824125.63279053	0	160647.427887803	0	0	0
Apr-2040	0	0	0	0	0	860814.189924084	0	72102.3851389404	0	0	0
May-2040	0	0	0	0	0	726272.950916413	0	0	0	0	0
Jun-2040	0	0	0	0	0	834057.157162516	0	0	0	0	0
Jul-2040	0	0	0	0	0	864650.438929599	0	0	0	0	0
Aug-2040	0	0	0	0	0	870732.884714932	0	0	0	0	0
Sep-2040	0	0	0	0	0	1038832.89470936	0	0	0	0	0
Oct-2041	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2041	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2041	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2041	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2041	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2041	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2041	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2041	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2041	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2041	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2041	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2041	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2042	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2042	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2042	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2042	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2042	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2042	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2042	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2042	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2042	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2042	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2042	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2042	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2043	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2043	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2043	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2043	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2043	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2043	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2043	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2043	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2043	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2043	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2043	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2043	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2044	0	0	0	0	0	675076.861272545	0	144826.177850858	0	0	0
Nov-2044	0	0	0	0	0	868984.16390293	0	173796.832780586	0	0	0
Dec-2044	0	0	0	0	0	1198896.4159152	0	241336.291515398	0	0	0
Jan-2044	0	0	0	0	0	884040.430649797	0	176808.08612996	0	0	0
Feb-2044	0	0	0	0	0	653124.367006268	0	130624.873401254	0	0	0
Mar-2044	0	0	0	0	0	714350.432392372	0	142870.086478475	0	0	0
Apr-2044	0	0	0	0	0	494135.792771161	0	99501.7466672306	0	0	0
May-2044	0	0	0	0	0	481279.445862388	0	0	0	0	0
Jun-2044	0	0	0	0	0	587216.890257921	0	0	0	0	0
Jul-2044	0	0	0	0	0	451155.385621326	0	0	0	0	0
Aug-2044	0	0	0	0	0	516520.949195931	0	0	0	0	0
Sep-2044	0	0	0	0	0	619903.337968473	0	17219.5371657909	0	0	0
Oct-2045	0	0	0	0	0	696417.837380768	0	145871.303775702	0	0	0
Nov-2045	0	0	0	0	0	789396.026182476	0	157879.205236496	0	0	0
Dec-2045	0	0	0	0	0	1033108.35802607	0	206621.671605215	0	0	0
Jan-2045	0	0	0	0	0	827955.601117681	0	165591.120223537	0	0	0
Feb-2045	0	0	0	0	0	811390.352220635	0	162278.070444127	0	0	0
Mar-2045	0	0	0	0	0	781784.430790562	0	156356.886158113	0	0	0
Apr-2045	0	0	0	0	0	557248.217688852	0	111449.643537771	0	0	0
May-2045	0	0	0	0	0	618407.615717316	0	59462.2707420496	0	0	0
Jun-2045	0	0	0	0	0	490652.4789502	0	98589.0495086854	0	0	0
Jul-2045	0	0	0	0	0	539366.576248152	0	101722.643766099	0	0	0
Aug-2045	0	0	0	0	0	432720.32529998	0	130307.82523238	0	0	0
Sep-2045	0	0	0	0	0	589037.585770469	0	132533.456798356	0	0	0
Oct-2046	0	0	0	0	0	712911.009623429	0	97659.0424141682	0	0	0
Nov-2046	0	0	0	0	0	767707.581738194	0	158290.223038803	0	0	0
Dec-2046	0	0	0	0	0	1176139.14657369	0	235227.829314738	0	0	0
Jan-2046	0	0	0	0	0	4322630.78814881	0	205997.77775959	0	0	0
Feb-2046	0	0	0	0	0	5810927.25173289	0	167013.766402631	0	0	0
Mar-2046	0	0	0	0	0	2624678.99176933	0	131233.949588467	0	0	0
Apr-2046	0	0	0	0	0	529524.885887995	0	44127.0738239996	0	0	0
May-2046	0	0	0	0	0	486106.713164011	0	22731.6088889646	0	0	0
Jun-2046	0	0	0	0	0	503266.116581384	0	0	0	0	0
Jul-2046	0	0	0	0	0	544997.342223196	0	0	0	0	0
Aug-2046	0	0	0	0	0	616992.179801793	0	0	0	0	0
Sep-2046	0	0	0	0	0	514311.010762735	0	4898.20010250224	0	0	0
Oct-2047	0	0	0	0	0	737729.336079678	0	83609.3247556968	0	0	0
Nov-2047	0	0	0	0	0	834822.418444482	0	166964.483688897	0	0	0
Dec-2047	0	0	0	0	0	935598.513495548	0	187119.70269911	0	0	0
Jan-2047	0	0	0	0	0	795694.616759079	0	159138.923351816	0	0	0
Feb-2047	0	0	0	0	0	665124.375539339	0	133024.875107868	0	0	0
Mar-2047	0	0	0	0	0	749905.674198484	0	149981.134839697	0	0	0
Apr-2047	0	0	0	0	0	688010.993852086	0	135308.828790911	0	0	0
May-2047	0	0	0	0	0	633393.25190965	0	87364.5864702965	0	0	0
Jun-2047	0	0	0	0	0	485079.330005662	0	0	0	0	0
Jul-2047	0	0	0	0	0	375082.770454666	0	0	0	0	0
Aug-2047	0	0	0	0	0	521224.22792524	0	0	0	0	0
Sep-2047	0	0	0	0	0	726643.810602221	0	22019.5094121885	0	0	0
Oct-2048	0	0	0	0	0	390709.667174796	0	136902.206214791	0	0	0
Nov-2048	0	0	0	0	0	369721.578036546	0	138645.591763705	0	0	0
Dec-2048	0	0	0	0	0	496583.223043924	0	212821.38130454	0	0	0
Jan-2048	0	0	0	0	0	480161.553743323	0	223834.709263805	0	0	0
Feb-2048	0	0	0	0	0	753356.405232465	0	202643.336850505	0	0	0
Mar-2048	0	0	0	0	0	678034.325688009	0	167425.235728548	0	0	0
Apr-2048	0	0	0	0	0	331083.321436778	0	105897.974136028	0	0	0
May-2048	0	0	0	0	0	393853.635187803	0	39102.0155797964	0	0	0
Jun-2048	0	0	0	0	0	582514.472011493	0	63235.9260804305	0	0	0
Jul-2048	0	0	0	0	0	608392.750624202	0	115651.633987465	0	0	0
Aug-2048	0	0	0	0	0	554690.886086563	0	102049.95530376	0	0	0
Sep-2048	0	0	0	0	0	527427.114111327	0	139879.265832957	0	0	0
Oct-2049	0	0	0	0	0	390709.667174796	0	136902.206214791	0	0	0
Nov-2049	0	0	0	0	0	369721.578036546	0	138645.591763705	0	0	0
Dec-2049	0	0	0	0	0	496583.223043924	0	212821.38130454	0	0	0
Jan-2049	0	0	0	0	0	480161.553743323	0	223834.709263805	0	0	0
Feb-2049	0	0	0	0	0	753356.405232465	0	202643.336850505	0	0	0
Mar-2049	0	0	0	0	0	678034.325688009	0	167425.235728548	0	0	0
Apr-2049	0	0	0	0	0	331083.321436778	0	105897.974136028	0	0	0
May-2049	0	0	0	0	0	393853.635187803	0	39102.0155797964	0	0	0
Jun-2049	0	0	0	0	0	582514.472011493	0	63235.9260804305	0	0	0
Jul-2049	0	0	0	0	0	608392.750624202	0	115651.633987465	0	0	0
Aug-2049	0	0	0	0	0	554690.886086563	0	102049.95530376	0	0	0
Sep-2049	0	0	0	0	0	527427.114111327	0	139879.265832957	0	0	0
Oct-2050	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2050	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2050	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2050	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2050	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2050	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
